Filename,Relative Path,Run ID,Date Time,Duration (s),LLM Calls,Label,RAG Similarity,Invariants,Ranking Function,Z3 Result,Report Path,Error
ComplInterv2_false-termination_true-no-overflow.c,c_bench_nonterm/ComplInterv2_false-termination_true-no-overflow.c,aa13c71f99cb493eba755d891f01d39f,2025-12-17T18:04:39.301679,58.81,3,terminating,0.0,,abs(i),Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_180439_aa13c71f99cb493eba755d891f01d39f.json,
nonlin_mod_nonterm_1.c,c_bench_nonterm/nonlin_mod_nonterm_1.c,1d5497a9a0fa44f3be83d832b2ce659e,2025-12-17T18:05:29.573820,50.27,4,non-terminating,0.0,,x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_180529_1d5497a9a0fa44f3be83d832b2ce659e.json,
Singapore_v1_false-termination_true-valid-memsafety.c,c_bench_nonterm/Singapore_v1_false-termination_true-valid-memsafety.c,226beff6c4a04df3b7f66ec57daea5a9,2025-12-17T18:05:53.711125,24.14,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_180553_226beff6c4a04df3b7f66ec57daea5a9.json,
nonlin_div_nonterm_1.c,c_bench_nonterm/nonlin_div_nonterm_1.c,00c87af9511a47248f1c3bf80d6b76ab,2025-12-17T18:06:37.803539,44.09,4,non-terminating,0.0,,null,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_180637_00c87af9511a47248f1c3bf80d6b76ab.json,
nterm_ever_13.c,c_bench_nonterm/nterm_ever_13.c,25468b5fdaa74476ad87eb4f5e220490,2025-12-17T18:07:16.572587,38.77,4,non-terminating,0.0,,100 - (y%34 + z%34 + w%34),Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_180716_25468b5fdaa74476ad87eb4f5e220490.json,
nonlin_mult_nonterm_6.c,c_bench_nonterm/nonlin_mult_nonterm_6.c,cf44be7394a24ee3b43dfa6d99a229e8,2025-12-17T18:07:41.469446,24.90,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_180741_cf44be7394a24ee3b43dfa6d99a229e8.json,
NO_13_false-termination_true-no-overflow.c,c_bench_nonterm/NO_13_false-termination_true-no-overflow.c,f457f5fc3b8a441e97717e6f7e39f285,2025-12-17T18:08:14.601025,33.13,4,non-terminating,0.0,,null,Failed: No Ranking Function Provided,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_180814_f457f5fc3b8a441e97717e6f7e39f285.json,
nterm_07_cex.c,c_bench_nonterm/nterm_07_cex.c,d5637e858b7246dcaad9e35e61789237,2025-12-17T18:08:52.153488,37.55,4,non-terminating,0.0,,x - y,Failed: Invariants Not Inductive,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_180852_d5637e858b7246dcaad9e35e61789237.json,
nonlin_mult_nonterm_5.c,c_bench_nonterm/nonlin_mult_nonterm_5.c,894c13b0444d4dc1b2770982f6924580,2025-12-17T18:09:39.516732,47.36,4,non-terminating,0.0,,null,Failed: Not Terminating,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_180939_894c13b0444d4dc1b2770982f6924580.json,
determ_nterm_1.c,c_bench_nonterm/determ_nterm_1.c,d17690f6c3444a4e93fc90eb7855496d,2025-12-17T18:10:53.489677,73.97,4,non-terminating,0.0,,null,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_181053_d17690f6c3444a4e93fc90eb7855496d.json,
UpAndDown_false-termination_true-no-overflow.c,c_bench_nonterm/UpAndDown_false-termination_true-no-overflow.c,321c0bf4356447cf9fc2d3b74f2b3520,2025-12-17T18:11:33.632330,40.14,4,non-terminating,0.0,,up == 1 ? (10 - i) : i,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_181133_321c0bf4356447cf9fc2d3b74f2b3520.json,
3pieces_Caterina_TACAS16_nonterm.c,c_bench_nonterm/3pieces_Caterina_TACAS16_nonterm.c,7f426534428a4730b41149e4d2425ee9,2025-12-17T18:11:51.225596,17.59,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_181151_7f426534428a4730b41149e4d2425ee9.json,
Masse-alloca_true-termination-broken.c,c_bench_nonterm/Masse-alloca_true-termination-broken.c,cf66e6cf06684b9bac813de4ca932a77,2025-12-17T18:12:13.958462,22.73,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_181213_cf66e6cf06684b9bac813de4ca932a77.json,
nterm_06_cex.c,c_bench_nonterm/nterm_06_cex.c,ec7e78e8476e4e73b083aae8f622b48f,2025-12-17T18:12:34.210346,20.25,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_181234_ec7e78e8476e4e73b083aae8f622b48f.json,
nterm_ever_01.c,c_bench_nonterm/nterm_ever_01.c,26c4d6376d144e259d76e7ced5769d01,2025-12-17T18:13:52.653957,78.44,4,non-terminating,0.0,,null,Error: Unknown verification output...,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_181352_26c4d6376d144e259d76e7ced5769d01.json,
nterm_17_cex.c,c_bench_nonterm/nterm_17_cex.c,a80381eb2cc74d82b03ee3a42ec95363,2025-12-17T18:14:11.409214,18.76,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_181411_a80381eb2cc74d82b03ee3a42ec95363.json,
choices_div_2.c,c_bench_nonterm/choices_div_2.c,5a716b1317444170a9af08866f58eb4e,2025-12-17T18:14:50.522645,39.11,4,terminating,0.0,,j,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_181450_5a716b1317444170a9af08866f58eb4e.json,
determ_nterm_3.c,c_bench_nonterm/determ_nterm_3.c,fc1a2722920f4e9ca6f003cc06ce1432,2025-12-17T18:15:23.569449,33.05,4,non-terminating,0.0,,null,Failed: No Ranking Function Provided,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_181523_fc1a2722920f4e9ca6f003cc06ce1432.json,
nterm_09_cex.c,c_bench_nonterm/nterm_09_cex.c,2424ecea64ad4fabaa954bb0c11f4340,2025-12-17T18:16:39.955064,76.39,4,non-terminating,0.0,,x - y,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_181639_2424ecea64ad4fabaa954bb0c11f4340.json,
Cairo_nondet_false-no-overflow.c,c_bench_nonterm/Cairo_nondet_false-no-overflow.c,28209f8400bb4ed198fadf81502a33bf,2025-12-17T18:17:00.515248,20.56,3,terminating,0.0,,x,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_181700_28209f8400bb4ed198fadf81502a33bf.json,
WhileSingle_false-termination_true-no-overflow.c,c_bench_nonterm/WhileSingle_false-termination_true-no-overflow.c,7a37f5107b134b1d8b25143b5b2b017d,2025-12-17T18:17:50.199456,49.68,4,non-terminating,0.0,,10 - i,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_181750_7a37f5107b134b1d8b25143b5b2b017d.json,
nterm_ever_15.c,c_bench_nonterm/nterm_ever_15.c,a3b8e076eee14ae4ac82eb36911ebb27,2025-12-17T18:18:42.098180,51.90,4,non-terminating,0.0,,(flag == 1 ? range2 - i : i - range1),Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_181842_a3b8e076eee14ae4ac82eb36911ebb27.json,
PodelskiRybalchenko-TACAS2011-broken-Fig3_true-termination.c,c_bench_nonterm/PodelskiRybalchenko-TACAS2011-broken-Fig3_true-termination.c,ed3fb637f02e4b919edc3ddebdbba991,2025-12-17T18:18:59.517068,17.42,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_181859_ed3fb637f02e4b919edc3ddebdbba991.json,
NonTermination2_false-no-overflow.c,c_bench_nonterm/NonTermination2_false-no-overflow.c,a8cfb69f1c324ba8b7bb5320265f1eb8,2025-12-17T18:19:23.202935,23.69,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_181923_a8cfb69f1c324ba8b7bb5320265f1eb8.json,
ChenFlurMukhopadhyay-SAS2012-Ex2.17_false-termination.c,c_bench_nonterm/ChenFlurMukhopadhyay-SAS2012-Ex2.17_false-termination.c,7dec3bc5735c4be49de99673a24b960b,2025-12-17T18:19:44.029050,20.83,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_181944_7dec3bc5735c4be49de99673a24b960b.json,
NonTerminationSimple8_false-termination_true-valid-memsafety-simplifed-1.c,c_bench_nonterm/NonTerminationSimple8_false-termination_true-valid-memsafety-simplifed-1.c,3937bc1db4834f6db7bbde2d0d6c550f,2025-12-17T18:20:06.093778,22.06,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_182006_3937bc1db4834f6db7bbde2d0d6c550f.json,
nterm_03_cex.c,c_bench_nonterm/nterm_03_cex.c,5188ff0270d343af83ea346ea046b45c,2025-12-17T18:20:31.552262,25.46,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_182031_5188ff0270d343af83ea346ea046b45c.json,
AlternDivWidening_false-no-overflow_false-termination-simplified.c,c_bench_nonterm/AlternDivWidening_false-no-overflow_false-termination-simplified.c,c5d5398d12c24d2dbfcc009cc44a6b55,2025-12-17T18:21:22.490522,50.94,4,non-terminating,0.0,,"(abs(i), w)",Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_182122_c5d5398d12c24d2dbfcc009cc44a6b55.json,
DoublePos_false-no-overflow_false-termination.c,c_bench_nonterm/DoublePos_false-no-overflow_false-termination.c,1956172d73094d5ebff9c91726a49a7f,2025-12-17T18:21:44.681920,22.19,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_182144_1956172d73094d5ebff9c91726a49a7f.json,
Middle_false-no-overflow_false-termination.c,c_bench_nonterm/Middle_false-no-overflow_false-termination.c,76668f3de89342fa8b06dbfa23c871db,2025-12-17T18:22:57.929682,73.25,4,non-terminating,0.0,,null,Error: Unknown verification output...,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_182257_76668f3de89342fa8b06dbfa23c871db.json,
c.07_true-termination_true-no-overflow-broken2.c,c_bench_nonterm/c.07_true-termination_true-no-overflow-broken2.c,b1087271a7714218a638facc5d5cd70a,2025-12-17T18:24:12.191027,74.26,4,non-terminating,0.0,,"(101 - i, k - j)",Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_182412_b1087271a7714218a638facc5d5cd70a.json,
Bangalore_v3_false-termination_true-valid-memsafety.c,c_bench_nonterm/Bangalore_v3_false-termination_true-valid-memsafety.c,0d567845356b40449e0986cb33554793,2025-12-17T18:25:43.387551,91.20,4,non-terminating,0.0,,null,Error: Unknown verification output...,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_182543_0d567845356b40449e0986cb33554793.json,
BradleyMannaSipma-ICALP2005-Fig1_true-termination-broken2.c,c_bench_nonterm/BradleyMannaSipma-ICALP2005-Fig1_true-termination-broken2.c,cd0c4679917140d9939d3e50b3de9ec9,2025-12-17T18:26:18.474953,35.09,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_182618_cd0c4679917140d9939d3e50b3de9ec9.json,
HarrisLalNoriRajamani-SAS2010-Fig2_false-no-overflow.c,c_bench_nonterm/HarrisLalNoriRajamani-SAS2010-Fig2_false-no-overflow.c,07390df978084ccf89106aeb9cf862cd,2025-12-17T18:27:03.957810,45.48,4,non-terminating,0.0,,x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_182703_07390df978084ccf89106aeb9cf862cd.json,
ChenFlurMukhopadhyay-SAS2012-Ex2.03_false-no-overflow.c,c_bench_nonterm/ChenFlurMukhopadhyay-SAS2012-Ex2.03_false-no-overflow.c,5598e81afd344f02ad5b6606a8bb086a,2025-12-17T18:27:23.361916,19.40,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_182723_5598e81afd344f02ad5b6606a8bb086a.json,
nterm_ever_10.c,c_bench_nonterm/nterm_ever_10.c,161e30582c384f849eedd1f5088cac34,2025-12-17T18:28:58.810593,95.45,4,non-terminating,0.0,,null,Error: Unknown verification output...,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_182858_161e30582c384f849eedd1f5088cac34.json,
ChenFlurMukhopadhyay-SAS2012-Ex2.15_false-no-overflow.c,c_bench_nonterm/ChenFlurMukhopadhyay-SAS2012-Ex2.15_false-no-overflow.c,225a8b56de3c4e9b8652a65a6044cd97,2025-12-17T18:29:14.498031,15.69,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_182914_225a8b56de3c4e9b8652a65a6044cd97.json,
nterm_ever_06.c,c_bench_nonterm/nterm_ever_06.c,ddc35c20d7db492abef792f749d4fefa,2025-12-17T18:29:37.922704,23.42,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_182937_ddc35c20d7db492abef792f749d4fefa.json,
Flip_false-termination_true-no-overflow.c,c_bench_nonterm/Flip_false-termination_true-no-overflow.c,1991bb09301440d2a2b099d3f2f3f69c,2025-12-17T18:29:55.704251,17.78,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_182955_1991bb09301440d2a2b099d3f2f3f69c.json,
nterm_21_cex.c,c_bench_nonterm/nterm_21_cex.c,7ef5b4d2e3f547808aedcb6953c2df33,2025-12-17T18:30:22.211167,26.51,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_183022_7ef5b4d2e3f547808aedcb6953c2df33.json,
Singapore_v2_false-termination_true-valid-memsafety.c,c_bench_nonterm/Singapore_v2_false-termination_true-valid-memsafety.c,291246173b1e42409ec6e9cb56132609,2025-12-17T18:30:42.520421,20.31,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_183042_291246173b1e42409ec6e9cb56132609.json,
Gauss_false-no-overflow_false-termination.c,c_bench_nonterm/Gauss_false-no-overflow_false-termination.c,136a1a482a474423bb4ed6ba670dbd94,2025-12-17T18:31:10.988651,28.47,4,non-terminating,0.0,,n,Failed: Not Bounded,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_183110_136a1a482a474423bb4ed6ba670dbd94.json,
nonlin_choices_2.c,c_bench_nonterm/nonlin_choices_2.c,6dfcc0c4241d4050a5bc231d34e905d2,2025-12-17T18:31:30.866732,19.88,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_183130_6dfcc0c4241d4050a5bc231d34e905d2.json,
Ex08_false-termination_true-no-overflow-version1.c,c_bench_nonterm/Ex08_false-termination_true-no-overflow-version1.c,0ceadd177e66426b91afd6a7c6652ee8,2025-12-17T18:31:55.513444,24.65,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_183155_0ceadd177e66426b91afd6a7c6652ee8.json,
NonTerminationSimple7_true-no-overflow_false-termination_true-valid-memsafety-version.c,c_bench_nonterm/NonTerminationSimple7_true-no-overflow_false-termination_true-valid-memsafety-version.c,1c9c95ca3ac3445ca6364dbb79e7cb29,2025-12-17T18:32:19.431232,23.92,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_183219_1c9c95ca3ac3445ca6364dbb79e7cb29.json,
HeizmannHoenickeLeikePodelski-ATVA2013-Fig2_true-termination-broken.c,c_bench_nonterm/HeizmannHoenickeLeikePodelski-ATVA2013-Fig2_true-termination-broken.c,35c5a407add949d285ffd900e61f828a,2025-12-17T18:33:05.099297,45.67,4,non-terminating,0.0,,x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_183305_35c5a407add949d285ffd900e61f828a.json,
ChenFlurMukhopadhyay-SAS2012-Ex3.06_false-termination.c,c_bench_nonterm/ChenFlurMukhopadhyay-SAS2012-Ex3.06_false-termination.c,2cd75a26e1394b6ea6aa689691cc1b5f,2025-12-17T18:33:40.648778,35.55,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_183340_2cd75a26e1394b6ea6aa689691cc1b5f.json,
choices_eq_2.c,c_bench_nonterm/choices_eq_2.c,baeb62cbc3234d7e828dc68db15e6c25,2025-12-17T18:34:46.842708,66.19,4,non-terminating,0.0,,null,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_183446_baeb62cbc3234d7e828dc68db15e6c25.json,
NonTerminationSimple9_false-no-overflow-version.c,c_bench_nonterm/NonTerminationSimple9_false-no-overflow-version.c,c93d5f6a7b504085974ecac71f35949e,2025-12-17T18:35:07.767247,20.92,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_183507_c93d5f6a7b504085974ecac71f35949e.json,
Singapore_false-no-overflow-broken2.c,c_bench_nonterm/Singapore_false-no-overflow-broken2.c,623943737c2e433898c9bafbee0b6f34,2025-12-17T18:35:48.391576,40.62,4,non-terminating,0.0,,x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_183548_623943737c2e433898c9bafbee0b6f34.json,
nterm_10_cex.c,c_bench_nonterm/nterm_10_cex.c,7b9bba690d49496086ab39f9780ce982,2025-12-17T18:36:07.658317,19.27,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_183607_7b9bba690d49496086ab39f9780ce982.json,
nterm_ever_03.c,c_bench_nonterm/nterm_ever_03.c,88cd7457976a4e1d9fe18933768cefe0,2025-12-17T18:36:41.678454,34.02,4,non-terminating,0.0,,x - y,Failed: Not Bounded,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_183641_88cd7457976a4e1d9fe18933768cefe0.json,
aaron3_false-no-overflow-simpl.c,c_bench_nonterm/aaron3_false-no-overflow-simpl.c,d326c04961cf4920876cb3b8d51be8fd,2025-12-17T18:37:08.233261,26.55,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_183708_d326c04961cf4920876cb3b8d51be8fd.json,
nterm_15_cex.c,c_bench_nonterm/nterm_15_cex.c,92a8dcd245a14f8fba06a195ee59fa3d,2025-12-17T18:37:41.817026,33.58,4,non-terminating,0.0,,j,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_183741_92a8dcd245a14f8fba06a195ee59fa3d.json,
Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-broken4.c,c_bench_nonterm/Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-broken4.c,a56376cdd4d74e7fa2ced2d3109adf04,2025-12-17T18:38:04.345439,22.53,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_183804_a56376cdd4d74e7fa2ced2d3109adf04.json,
nterm_ever_08.c,c_bench_nonterm/nterm_ever_08.c,0492e8580b9449d887acd623c0ac7efa,2025-12-17T18:38:48.651420,44.31,4,non-terminating,0.0,,"(abs(x - 10), abs(y - 12))",Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_183848_0492e8580b9449d887acd623c0ac7efa.json,
nterm_13_cex.c,c_bench_nonterm/nterm_13_cex.c,7493e88685954456b1b81ea83bfe67b2,2025-12-17T18:39:13.589804,24.94,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_183913_7493e88685954456b1b81ea83bfe67b2.json,
NonTerminationSimple7_true-no-overflow_false-termination_true-valid-memsafety.c,c_bench_nonterm/NonTerminationSimple7_true-no-overflow_false-termination_true-valid-memsafety.c,ec9700cc55a443858a21e99db6587636,2025-12-17T18:40:06.854956,53.27,4,non-terminating,0.0,,null,Failed: Not Terminating (No Ranking Function Exists),/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_184006_ec9700cc55a443858a21e99db6587636.json,
nterm_22_cex.c,c_bench_nonterm/nterm_22_cex.c,629f2cbd66464a1cb321634f01b24326,2025-12-17T18:41:03.014979,56.16,4,non-terminating,0.0,,abs(x - y),Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_184103_629f2cbd66464a1cb321634f01b24326.json,
CookSeeZuleger-TACAS2013-Fig8a-modified-true-termination_true-no-overflow-broken-1.c,c_bench_nonterm/CookSeeZuleger-TACAS2013-Fig8a-modified-true-termination_true-no-overflow-broken-1.c,529d58e1ac4545b1843b428f5f9f7240,2025-12-17T18:41:37.594826,34.58,4,non-terminating,0.0,,abs(x - K),Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_184137_529d58e1ac4545b1843b428f5f9f7240.json,
ChenFlurMukhopadhyay-SAS2012-Ex2.14_false-no-overflow.c,c_bench_nonterm/ChenFlurMukhopadhyay-SAS2012-Ex2.14_false-no-overflow.c,52eafc7cdda2471bad2c75195dd0deb2,2025-12-17T18:42:22.321963,44.73,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_184222_52eafc7cdda2471bad2c75195dd0deb2.json,
BradleyMannaSipma-ICALP2005-Fig1_true-termination-broken1.c,c_bench_nonterm/BradleyMannaSipma-ICALP2005-Fig1_true-termination-broken1.c,7c6d750686a047eea5d36d96923c00c7,2025-12-17T18:42:51.208411,28.89,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_184251_7c6d750686a047eea5d36d96923c00c7.json,
choices_dec_3.c,c_bench_nonterm/choices_dec_3.c,c0d8eb0ec6624058ba5241e841807703,2025-12-17T18:43:30.255449,39.05,4,non-terminating,0.0,,x + y + z,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_184330_c0d8eb0ec6624058ba5241e841807703.json,
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron6_true-termination-broken.c,c_bench_nonterm/ChawdharyCookGulwaniSagivYang-ESOP2008-aaron6_true-termination-broken.c,808f2039f31447a2bbe99605561352f1,2025-12-17T18:43:58.674331,28.42,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_184358_808f2039f31447a2bbe99605561352f1.json,
NonTerminationSimple9_false-no-overflow.c,c_bench_nonterm/NonTerminationSimple9_false-no-overflow.c,3a4266d0ba8f49e69b7185670619e7f8,2025-12-17T18:44:13.182683,14.51,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_184413_3a4266d0ba8f49e69b7185670619e7f8.json,
nterm_08_cex.c,c_bench_nonterm/nterm_08_cex.c,59c45a304d3c450a82513c639a0f4e82,2025-12-17T18:44:59.334695,46.15,4,terminating,0.0,,x - y,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_184459_59c45a304d3c450a82513c639a0f4e82.json,
DivWithoutMinus_false-no-overflow_false-termination.c,c_bench_nonterm/DivWithoutMinus_false-no-overflow_false-termination.c,a31a1963505543198441426af96e7eb1,2025-12-17T18:45:54.186423,54.85,4,non-terminating,0.0,,"(y, z)",Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_184554_a31a1963505543198441426af96e7eb1.json,
nterm_05_cex.c,c_bench_nonterm/nterm_05_cex.c,8b80d78403d44a4e8a4386ad08b4791c,2025-12-17T18:46:33.932705,39.75,4,non-terminating,0.0,,null,Failed: No Ranking Function Provided,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_184633_8b80d78403d44a4e8a4386ad08b4791c.json,
Singapore_false-no-overflow-broken.c,c_bench_nonterm/Singapore_false-no-overflow-broken.c,a59f2c6ef52b4d8baa2f6e37324f3ef1,2025-12-17T18:47:14.602069,40.67,4,non-terminating,0.0,,x,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_184714_a59f2c6ef52b4d8baa2f6e37324f3ef1.json,
PodelskiRybalchenko-2004VMCAI-Ex2-alloca_false-termination.c,c_bench_nonterm/PodelskiRybalchenko-2004VMCAI-Ex2-alloca_false-termination.c,0a37f573af8e4cea957a2c0bce4f1b17,2025-12-17T18:47:32.625038,18.02,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_184732_0a37f573af8e4cea957a2c0bce4f1b17.json,
NonTermination2_false-no-overflow-version.c,c_bench_nonterm/NonTermination2_false-no-overflow-version.c,8d5d87309eb943d8a9bf7c63751e936b,2025-12-17T18:47:53.944297,21.32,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_184753_8d5d87309eb943d8a9bf7c63751e936b.json,
nterm_18_cex.c,c_bench_nonterm/nterm_18_cex.c,a2ab26164cec48b49ce2c91c41cdb868,2025-12-17T18:48:39.237858,45.29,4,non-terminating,0.0,,"(abs(x - K) + abs(y - K), abs(y - x))",Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_184839_a2ab26164cec48b49ce2c91c41cdb868.json,
nterm_ever_17.c,c_bench_nonterm/nterm_ever_17.c,6776b90e0dde4e92b4819fb4f9afe822,2025-12-17T18:49:29.094866,49.86,4,non-terminating,0.0,,"(abs(i - range1) + abs(range2 - i), j)",Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_184929_6776b90e0dde4e92b4819fb4f9afe822.json,
Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-broken3.c,c_bench_nonterm/Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-broken3.c,9e921df2a0004c7c9c5c0b0f4f47c868,2025-12-17T18:49:51.954668,22.86,3,non-terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251217_184951_9e921df2a0004c7c9c5c0b0f4f47c868.json,
