file,result,error,time_taken,timestamp
"SVComp_C/product-lines/minepump_spec2_product51.cil.c",Maybe,"",2.42, 12:33:32
"SVComp_C/product-lines/elevator_spec14_product03.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.08, 12:38:32
"SVComp_C/product-lines/minepump_spec4_product21.cil.c",Maybe,"",1.81, 12:38:34
"SVComp_C/product-lines/minepump_spec2_product08.cil.c",Maybe,"",2.67, 12:38:36
"SVComp_C/product-lines/minepump_spec4_product08.cil.c",Maybe,"",2.07, 12:38:38
"SVComp_C/product-lines/elevator_spec9_product26.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.10, 12:43:38
"SVComp_C/product-lines/email_spec7_product27.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec7_product27.cil.c
Converting
Type-checking email_spec7_product27.cil
Generating GOTO Program
Adding CPROVER l...",1.65, 12:43:40
"SVComp_C/product-lines/email_spec4_product34.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec4_product34.cil.c
Converting
Type-checking email_spec4_product34.cil
Generating GOTO Program
Adding CPROVER l...",1.64, 12:43:42
"SVComp_C/product-lines/minepump_spec5_product04.cil.c",Maybe,"",2.26, 12:43:44
"SVComp_C/product-lines/email_spec3_product34.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec3_product34.cil.c
Converting
Type-checking email_spec3_product34.cil
Generating GOTO Program
Adding CPROVER l...",1.63, 12:43:46
"SVComp_C/product-lines/minepump_spec4_product32.cil.c",Maybe,"",2.27, 12:43:48
"SVComp_C/product-lines/minepump_spec1_product18.cil.c",Maybe,"",1.65, 12:43:50
"SVComp_C/product-lines/elevator_spec2_product17.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.07, 12:48:50
"SVComp_C/product-lines/email_spec1_product35.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec1_product35.cil.c
Converting
Type-checking email_spec1_product35.cil
Generating GOTO Program
Adding CPROVER l...",1.60, 12:48:51
"SVComp_C/product-lines/email_spec0_product21.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec0_product21.cil.c
Converting
Type-checking email_spec0_product21.cil
Generating GOTO Program
Adding CPROVER l...",1.63, 12:48:53
"SVComp_C/product-lines/minepump_spec3_productSimulator.cil.c",Maybe,"",3.52, 12:48:56
"SVComp_C/product-lines/minepump_spec3_product06.cil.c",Maybe,"",1.95, 12:48:58
"SVComp_C/product-lines/minepump_spec3_product23.cil.c",Maybe,"",2.47, 12:49:01
"SVComp_C/product-lines/elevator_spec3_product20.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.12, 12:54:01
"SVComp_C/product-lines/minepump_spec1_product26.cil.c",Maybe,"",2.02, 12:54:03
"SVComp_C/product-lines/minepump_spec5_product52.cil.c",Maybe,"",2.58, 12:54:05
"SVComp_C/product-lines/elevator_spec14_product23.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.06, 12:59:06
"SVComp_C/product-lines/email_spec11_product23.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec11_product23.cil.c
Converting
Type-checking email_spec11_product23.cil
Generating GOTO Program
Adding CPROVER...",1.49, 12:59:07
"SVComp_C/product-lines/minepump_spec5_product35.cil.c",Maybe,"",1.87, 12:59:09
"SVComp_C/product-lines/minepump_spec4_product59.cil.c",Maybe,"",2.04, 12:59:11
"SVComp_C/product-lines/email_spec4_product23.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec4_product23.cil.c
Converting
Type-checking email_spec4_product23.cil
Generating GOTO Program
Adding CPROVER l...",1.55, 12:59:13
"SVComp_C/product-lines/email_spec3_product27.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec3_product27.cil.c
Converting
Type-checking email_spec3_product27.cil
Generating GOTO Program
Adding CPROVER l...",1.15, 12:59:14
"SVComp_C/product-lines/minepump_spec4_product30.cil.c",Maybe,"",2.22, 12:59:16
"SVComp_C/product-lines/minepump_spec1_product34.cil.c",Maybe,"",1.91, 12:59:18
"SVComp_C/product-lines/minepump_spec5_product06.cil.c",Maybe,"",2.06, 12:59:20
"SVComp_C/product-lines/email_spec27_product33.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec27_product33.cil.c
Converting
Type-checking email_spec27_product33.cil
Generating GOTO Program
Adding CPROVER...",1.18, 12:59:21
"SVComp_C/product-lines/minepump_spec2_product26.cil.c",Maybe,"",2.10, 12:59:23
"SVComp_C/product-lines/minepump_spec2_product64.cil.c",Maybe,"",2.76, 12:59:26
"SVComp_C/product-lines/minepump_spec5_product39.cil.c",Maybe,"",2.00, 12:59:28
"SVComp_C/product-lines/email_spec6_product26.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec6_product26.cil.c
Converting
Type-checking email_spec6_product26.cil
Generating GOTO Program
Adding CPROVER l...",1.20, 12:59:29
"SVComp_C/product-lines/minepump_spec5_product51.cil.c",Maybe,"",2.04, 12:59:31
"SVComp_C/product-lines/elevator_spec1_productSimulator.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.12, 13:04:31
"SVComp_C/product-lines/minepump_spec4_product10.cil.c",Maybe,"",1.86, 13:04:33
"SVComp_C/product-lines/minepump_spec4_product43.cil.c",Maybe,"",2.27, 13:04:35
"SVComp_C/product-lines/minepump_spec4_product61.cil.c",Maybe,"",1.98, 13:04:37
"SVComp_C/product-lines/elevator_spec1_product09.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.09, 13:09:37
"SVComp_C/product-lines/elevator_spec1_product21.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.07, 13:14:38
"SVComp_C/product-lines/elevator_spec3_productSimulator.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.13, 13:19:38
"SVComp_C/product-lines/email_spec6_product33.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec6_product33.cil.c
Converting
Type-checking email_spec6_product33.cil
Generating GOTO Program
Adding CPROVER l...",1.59, 13:19:39
"SVComp_C/product-lines/minepump_spec3_product60.cil.c",Maybe,"",2.92, 13:19:42
"SVComp_C/product-lines/elevator_spec2_product19.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.07, 13:24:42
"SVComp_C/product-lines/minepump_spec4_product51.cil.c",Maybe,"",2.42, 13:24:45
"SVComp_C/product-lines/minepump_spec5_product48.cil.c",Maybe,"",2.24, 13:24:47
"SVComp_C/product-lines/minepump_spec3_product53.cil.c",Maybe,"",1.86, 13:24:49
"SVComp_C/product-lines/elevator_spec13_product29.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.12, 13:29:49
"SVComp_C/product-lines/minepump_spec2_product62.cil.c",Maybe,"",2.44, 13:29:51
"SVComp_C/product-lines/elevator_spec1_product17.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.10, 13:34:51
"SVComp_C/product-lines/minepump_spec2_product45.cil.c",Maybe,"",1.77, 13:34:53
"SVComp_C/product-lines/elevator_spec3_product21.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.13, 13:39:53
"SVComp_C/product-lines/minepump_spec1_product24.cil.c",Maybe,"",2.68, 13:39:56
"SVComp_C/product-lines/minepump_spec2_product61.cil.c",Maybe,"",1.54, 13:39:58
"SVComp_C/product-lines/minepump_spec4_product26.cil.c",Maybe,"",1.58, 13:39:59
"SVComp_C/product-lines/elevator_spec13_product22.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.12, 13:44:59
"SVComp_C/product-lines/minepump_spec2_product43.cil.c",Maybe,"",2.39, 13:45:02
"SVComp_C/product-lines/minepump_spec3_product27.cil.c",Maybe,"",1.86, 13:45:03
"SVComp_C/product-lines/minepump_spec5_product29.cil.c",Maybe,"",1.86, 13:45:05
"SVComp_C/product-lines/minepump_spec2_product01.cil.c",Maybe,"",1.09, 13:45:06
"SVComp_C/product-lines/minepump_spec3_product38.cil.c",Maybe,"",1.74, 13:45:08
"SVComp_C/product-lines/email_spec11_product15.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec11_product15.cil.c
Converting
Type-checking email_spec11_product15.cil
Generating GOTO Program
Adding CPROVER...",1.18, 13:45:09
"SVComp_C/product-lines/elevator_spec13_product21.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.12, 13:50:09
"SVComp_C/product-lines/email_spec1_product21.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec1_product21.cil.c
Converting
Type-checking email_spec1_product21.cil
Generating GOTO Program
Adding CPROVER l...",1.64, 13:50:11
"SVComp_C/product-lines/email_spec3_product33.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec3_product33.cil.c
Converting
Type-checking email_spec3_product33.cil
Generating GOTO Program
Adding CPROVER l...",1.56, 13:50:13
"SVComp_C/product-lines/minepump_spec5_product32.cil.c",Maybe,"",2.97, 13:50:16
"SVComp_C/product-lines/email_spec3_productSimulator.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec3_productSimulator.cil.c
Converting
Type-checking email_spec3_productSimulator.cil
Generating GOTO Program
Ad...",2.94, 13:50:19
"SVComp_C/product-lines/minepump_spec1_product54.cil.c",Maybe,"",2.27, 13:50:21
"SVComp_C/product-lines/minepump_spec2_product03.cil.c",Maybe,"",2.01, 13:50:23
"SVComp_C/product-lines/email_spec4_product13.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec4_product13.cil.c
Converting
Type-checking email_spec4_product13.cil
Generating GOTO Program
Adding CPROVER l...",1.62, 13:50:24
"SVComp_C/product-lines/minepump_spec2_product10.cil.c",Maybe,"",1.46, 13:50:26
"SVComp_C/product-lines/elevator_spec3_product19.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.07, 13:55:26
"SVComp_C/product-lines/minepump_spec1_product44.cil.c",Maybe,"",2.47, 13:55:28
"SVComp_C/product-lines/minepump_spec5_product34.cil.c",Maybe,"",2.19, 13:55:31
"SVComp_C/product-lines/elevator_spec2_product22.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.07, 14:00:31
"SVComp_C/product-lines/minepump_spec2_product27.cil.c",Maybe,"",2.26, 14:00:33
"SVComp_C/product-lines/email_spec11_product37.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec11_product37.cil.c
Converting
Type-checking email_spec11_product37.cil
Generating GOTO Program
Adding CPROVER...",1.17, 14:00:34
"SVComp_C/product-lines/email_spec27_product17.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec27_product17.cil.c
Converting
Type-checking email_spec27_product17.cil
Generating GOTO Program
Adding CPROVER...",1.16, 14:00:35
"SVComp_C/product-lines/minepump_spec2_product12.cil.c",Maybe,"",1.94, 14:00:37
"SVComp_C/product-lines/minepump_spec3_product21.cil.c",Maybe,"",1.37, 14:00:39
"SVComp_C/product-lines/minepump_spec2_product29.cil.c",Maybe,"",1.37, 14:00:40
"SVComp_C/product-lines/minepump_spec1_product50.cil.c",Maybe,"",1.80, 14:00:42
"SVComp_C/product-lines/elevator_spec14_product27.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.13, 14:05:42
"SVComp_C/product-lines/minepump_spec1_product13.cil.c",Maybe,"",1.45, 14:05:43
"SVComp_C/product-lines/minepump_spec3_product51.cil.c",Maybe,"",2.29, 14:05:46
"SVComp_C/product-lines/email_spec8_product32.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec8_product32.cil.c
Converting
Type-checking email_spec8_product32.cil
Generating GOTO Program
Adding CPROVER l...",1.65, 14:05:47
"SVComp_C/product-lines/email_spec11_product18.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec11_product18.cil.c
Converting
Type-checking email_spec11_product18.cil
Generating GOTO Program
Adding CPROVER...",1.17, 14:05:49
"SVComp_C/product-lines/elevator_spec13_product23.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.06, 14:10:49
"SVComp_C/product-lines/minepump_spec5_product24.cil.c",Maybe,"",2.67, 14:10:51
"SVComp_C/product-lines/minepump_spec3_product03.cil.c",Maybe,"",2.17, 14:10:53
"SVComp_C/product-lines/minepump_spec1_product23.cil.c",Maybe,"",2.25, 14:10:56
"SVComp_C/product-lines/minepump_spec5_product58.cil.c",Maybe,"",2.38, 14:10:58
"SVComp_C/product-lines/minepump_spec3_product05.cil.c",Maybe,"",1.19, 14:10:59
"SVComp_C/product-lines/email_spec11_product27.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec11_product27.cil.c
Converting
Type-checking email_spec11_product27.cil
Generating GOTO Program
Adding CPROVER...",1.13, 14:11:00
"SVComp_C/product-lines/minepump_spec5_product27.cil.c",Maybe,"",2.46, 14:11:03
"SVComp_C/product-lines/minepump_spec1_product63.cil.c",Maybe,"",2.04, 14:11:05
"SVComp_C/product-lines/minepump_spec5_product61.cil.c",Maybe,"",1.52, 14:11:06
"SVComp_C/product-lines/email_spec11_productSimulator.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec11_productSimulator.cil.c
Converting
Type-checking email_spec11_productSimulator.cil
Generating GOTO Program
...",2.04, 14:11:08
"SVComp_C/product-lines/minepump_spec3_product22.cil.c",Maybe,"",1.75, 14:11:10
"SVComp_C/product-lines/minepump_spec1_product51.cil.c",Maybe,"",1.98, 14:11:12
"SVComp_C/product-lines/minepump_spec2_product33.cil.c",Maybe,"",1.24, 14:11:13
"SVComp_C/product-lines/minepump_spec3_product24.cil.c",Maybe,"",2.21, 14:11:16
"SVComp_C/product-lines/minepump_spec1_product04.cil.c",Maybe,"",1.92, 14:11:18
"SVComp_C/product-lines/minepump_spec4_product19.cil.c",Maybe,"",1.81, 14:11:19
"SVComp_C/product-lines/elevator_spec2_product27.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.10, 14:16:19
"SVComp_C/product-lines/minepump_spec5_productSimulator.cil.c",Maybe,"",3.52, 14:16:23
"SVComp_C/product-lines/minepump_spec1_product15.cil.c",Maybe,"",2.26, 14:16:25
"SVComp_C/product-lines/elevator_spec2_product30.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.10, 14:21:25
"SVComp_C/product-lines/email_spec11_product24.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec11_product24.cil.c
Converting
Type-checking email_spec11_product24.cil
Generating GOTO Program
Adding CPROVER...",1.55, 14:21:27
"SVComp_C/product-lines/minepump_spec2_product44.cil.c",Maybe,"",2.64, 14:21:30
"SVComp_C/product-lines/minepump_spec4_product47.cil.c",Maybe,"",2.46, 14:21:32
"SVComp_C/product-lines/minepump_spec2_product21.cil.c",Maybe,"",1.41, 14:21:33
"SVComp_C/product-lines/minepump_spec4_product50.cil.c",Maybe,"",1.85, 14:21:35
"SVComp_C/product-lines/elevator_spec14_productSimulator.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.13, 14:26:35
"SVComp_C/product-lines/email_spec8_product20.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec8_product20.cil.c
Converting
Type-checking email_spec8_product20.cil
Generating GOTO Program
Adding CPROVER l...",1.56, 14:26:37
"SVComp_C/product-lines/email_spec8_product33.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec8_product33.cil.c
Converting
Type-checking email_spec8_product33.cil
Generating GOTO Program
Adding CPROVER l...",1.65, 14:26:39
"SVComp_C/product-lines/minepump_spec1_product09.cil.c",Maybe,"",1.49, 14:26:40
"SVComp_C/product-lines/minepump_spec1_product45.cil.c",Maybe,"",1.35, 14:26:41
"SVComp_C/product-lines/email_spec6_product14.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec6_product14.cil.c
Converting
Type-checking email_spec6_product14.cil
Generating GOTO Program
Adding CPROVER l...",1.18, 14:26:43
"SVComp_C/product-lines/email_spec11_product33.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec11_product33.cil.c
Converting
Type-checking email_spec11_product33.cil
Generating GOTO Program
Adding CPROVER...",1.17, 14:26:44
"SVComp_C/product-lines/elevator_spec2_product28.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.07, 14:31:44
"SVComp_C/product-lines/email_spec4_product25.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec4_product25.cil.c
Converting
Type-checking email_spec4_product25.cil
Generating GOTO Program
Adding CPROVER l...",1.63, 14:31:45
"SVComp_C/product-lines/minepump_spec2_product14.cil.c",Maybe,"",2.12, 14:31:48
"SVComp_C/product-lines/minepump_spec5_product55.cil.c",Maybe,"",2.17, 14:31:50
"SVComp_C/product-lines/minepump_spec3_product08.cil.c",Maybe,"",2.11, 14:31:52
"SVComp_C/product-lines/minepump_spec2_product28.cil.c",Maybe,"",2.10, 14:31:54
"SVComp_C/product-lines/minepump_spec2_product17.cil.c",Maybe,"",1.22, 14:31:55
"SVComp_C/product-lines/minepump_spec3_product07.cil.c",Maybe,"",2.25, 14:31:57
"SVComp_C/product-lines/minepump_spec4_product35.cil.c",Maybe,"",2.34, 14:32:00
"SVComp_C/product-lines/email_spec7_product29.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec7_product29.cil.c
Converting
Type-checking email_spec7_product29.cil
Generating GOTO Program
Adding CPROVER l...",1.55, 14:32:01
"SVComp_C/product-lines/elevator_spec3_product18.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.12, 14:37:01
"SVComp_C/product-lines/email_spec8_productSimulator.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec8_productSimulator.cil.c
Converting
Type-checking email_spec8_productSimulator.cil
Generating GOTO Program
Ad...",2.43, 14:37:04
"SVComp_C/product-lines/email_spec8_product26.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec8_product26.cil.c
Converting
Type-checking email_spec8_product26.cil
Generating GOTO Program
Adding CPROVER l...",1.18, 14:37:05
"SVComp_C/product-lines/email_spec3_product31.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec3_product31.cil.c
Converting
Type-checking email_spec3_product31.cil
Generating GOTO Program
Adding CPROVER l...",1.67, 14:37:07
"SVComp_C/product-lines/email_spec27_product18.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec27_product18.cil.c
Converting
Type-checking email_spec27_product18.cil
Generating GOTO Program
Adding CPROVER...",1.18, 14:37:08
"SVComp_C/product-lines/email_spec0_product22.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec0_product22.cil.c
Converting
Type-checking email_spec0_product22.cil
Generating GOTO Program
Adding CPROVER l...",1.64, 14:37:10
"SVComp_C/product-lines/minepump_spec4_product62.cil.c",Maybe,"",1.87, 14:37:11
"SVComp_C/product-lines/elevator_spec3_product30.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.13, 14:42:12
"SVComp_C/product-lines/elevator_spec3_product23.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.11, 14:47:12
"SVComp_C/product-lines/elevator_spec14_product31.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.07, 14:52:12
"SVComp_C/product-lines/email_spec27_product19.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec27_product19.cil.c
Converting
Type-checking email_spec27_product19.cil
Generating GOTO Program
Adding CPROVER...",1.64, 14:52:13
"SVComp_C/product-lines/minepump_spec2_product42.cil.c",Maybe,"",2.00, 14:52:15
"SVComp_C/product-lines/elevator_spec3_product26.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.13, 14:57:15
"SVComp_C/product-lines/elevator_spec9_product32.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.10, 15:02:16
"SVComp_C/product-lines/minepump_spec5_product41.cil.c",Maybe,"",1.89, 15:02:17
"SVComp_C/product-lines/email_spec8_product34.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec8_product34.cil.c
Converting
Type-checking email_spec8_product34.cil
Generating GOTO Program
Adding CPROVER l...",1.60, 15:02:19
"SVComp_C/product-lines/email_spec8_product22.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec8_product22.cil.c
Converting
Type-checking email_spec8_product22.cil
Generating GOTO Program
Adding CPROVER l...",1.18, 15:02:20
"SVComp_C/product-lines/email_spec7_product35.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec7_product35.cil.c
Converting
Type-checking email_spec7_product35.cil
Generating GOTO Program
Adding CPROVER l...",1.57, 15:02:22
"SVComp_C/product-lines/email_spec4_product24.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec4_product24.cil.c
Converting
Type-checking email_spec4_product24.cil
Generating GOTO Program
Adding CPROVER l...",1.17, 15:02:23
"SVComp_C/product-lines/email_spec0_product10.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec0_product10.cil.c
Converting
Type-checking email_spec0_product10.cil
Generating GOTO Program
Adding CPROVER l...",0.78, 15:02:24
"SVComp_C/product-lines/email_spec6_product28.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec6_product28.cil.c
Converting
Type-checking email_spec6_product28.cil
Generating GOTO Program
Adding CPROVER l...",1.18, 15:02:25
"SVComp_C/product-lines/email_spec27_product23.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec27_product23.cil.c
Converting
Type-checking email_spec27_product23.cil
Generating GOTO Program
Adding CPROVER...",1.58, 15:02:27
"SVComp_C/product-lines/minepump_spec3_product55.cil.c",Maybe,"",2.69, 15:02:29
"SVComp_C/product-lines/elevator_spec9_product31.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.10, 15:07:29
"SVComp_C/product-lines/elevator_spec2_product21.cil.c",TIMEOUT,"Analysis timed out after 300 seconds",300.11, 15:12:29
"SVComp_C/product-lines/minepump_spec5_product15.cil.c",Maybe,"",2.21, 15:12:32
"SVComp_C/product-lines/minepump_spec1_product40.cil.c",Maybe,"",2.54, 15:12:34
"SVComp_C/product-lines/email_spec27_product25.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec27_product25.cil.c
Converting
Type-checking email_spec27_product25.cil
Generating GOTO Program
Adding CPROVER...",1.58, 15:12:36
"SVComp_C/product-lines/minepump_spec1_product11.cil.c",Maybe,"",1.65, 15:12:37
"SVComp_C/product-lines/minepump_spec3_product31.cil.c",Maybe,"",1.95, 15:12:39
"SVComp_C/product-lines/email_spec0_product38.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec0_product38.cil.c
Converting
Type-checking email_spec0_product38.cil
Generating GOTO Program
Adding CPROVER l...",1.52, 15:12:41
"SVComp_C/product-lines/minepump_spec1_product64.cil.c",Maybe,"",2.32, 15:12:43
"SVComp_C/product-lines/email_spec0_product24.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec0_product24.cil.c
Converting
Type-checking email_spec0_product24.cil
Generating GOTO Program
Adding CPROVER l...",1.11, 15:12:44
"SVComp_C/product-lines/email_spec4_product31.cil.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/product-lines/email_spec4_product31.cil.c
Converting
Type-checking email_spec4_product31.cil
Generating GOTO Program
Adding CPROVER l...",1.13, 15:12:45
"SVComp_C/product-lines/minepump_spec4_product14.cil.c",Maybe,"",1.54, 15:12:47
"SVComp_C/array-examples/standard_sentinel-2.c",Maybe,"",0.47, 15:12:47
"SVComp_C/array-examples/sanfoundry_24-1.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/array-examples/sanfoundry_24-1.c
Converting
Type-checking sanfoundry_24-1
Generating GOTO Program
Adding CPROVER library
Function Poi...",0.19, 15:12:48
"SVComp_C/array-examples/data_structures_set_multi_proc_trivial_ground.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/array-examples/data_structures_set_multi_proc_trivial_ground.c
Converting
Type-checking data_structures_set_multi_proc_trivial_ground...",37.12, 15:13:25
"SVComp_C/array-examples/standard_vararg_ground.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/SVComp_C/array-examples/standard_vararg_ground.c
Converting
Type-checking standard_vararg_ground
Generating GOTO Program
Adding CPROVER librar...",0.25, 15:13:25
"SVComp_C/reducercommutativity/max.c",Maybe,"",3.20, 15:13:28
"SVComp_C/reducercommutativity/rangesum05.c",Maybe,"",1.79, 15:13:30
"SVComp_C/reducercommutativity/max05-1.c",Maybe,"",1.20, 15:13:31
"SVComp_C/reducercommutativity/rangesum10.c",Maybe,"",1.30, 15:13:33
"SVComp_C/reducercommutativity/avg10-2.c",Maybe,"",1.26, 15:13:34
"SVComp_C/reducercommutativity/sum10-1.c",Maybe,"",1.18, 15:13:35
"SVComp_C/reducercommutativity/max10-1.c",Maybe,"",1.18, 15:13:36
"SVComp_C/reducercommutativity/rangesum.c",Maybe,"",5.10, 15:13:41
"SVComp_C/reducercommutativity/avg05-1.c",Maybe,"",1.21, 15:13:42
"SVComp_C/reducercommutativity/sum05-2.c",Maybe,"",1.25, 15:13:44
"SVComp_C/reducercommutativity/sep05-1.c",Maybe,"",1.14, 15:13:45
