file,config,verification_result,ranking_functions,invariants,nontermination,total_time,analysis_time,cpu_time,used_heap,termination_config,analysis_name,output_dir,relative_path
AliasDarteFeautrierGonnord-SAS2010-speedFails4_true-termination.c,lasso,TRUE,"Ranking function f(main::x, main::b) = -4*main::x + 7*main::b; Ranking function f(main::x, main::t) = -3*main::x - 4*main::t","Supporting invariants [5*main::b - 4*main::n >= 0, 4*main::t - 3 > 0]; Supporting invariants [-1*main::t - 1 >= 0, -1*main::t - 1*main::n >= 0]",Non-termination arguments:,2.182s,1.432s,5.520s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/AliasDarteFeautrierGonnord-SAS2010-speedFails4_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/AliasDarteFeautrierGonnord-SAS2010-speedFails4_true-termination.c
AliasDarteFeautrierGonnord-SAS2010-speedpldi2_true-termination.c,lasso,TRUE,Ranking function f(main::v1) = 1*main::v1,Supporting invariants [],Non-termination arguments:,1.164s,0.424s,4.030s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/AliasDarteFeautrierGonnord-SAS2010-speedpldi2_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/AliasDarteFeautrierGonnord-SAS2010-speedpldi2_true-termination.c
AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.859s,0.100s,2.780s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/AliasDarteFeautrierGonnord-SAS2010-speedpldi3_true-termination.c
AliasDarteFeautrierGonnord-SAS2010-speedpldi4_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.854s,0.096s,2.760s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/AliasDarteFeautrierGonnord-SAS2010-speedpldi4_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/AliasDarteFeautrierGonnord-SAS2010-speedpldi4_true-termination.c
AliasDarteFeautrierGonnord-SAS2010-terminate_true-termination.c,lasso,TRUE,"Ranking function f(main::k, main::__CPAchecker_TMP_0) = 1*main::k - 1*main::__CPAchecker_TMP_0 + 1; Ranking function f(main::__CPAchecker_TMP_0, main::j) = 3*main::__CPAchecker_TMP_0 - 3*main::j + 203",Supporting invariants []; Supporting invariants [-2*main::k + 1*main::j + 1*main::i >= 0],Non-termination arguments:,1.295s,0.554s,4.460s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/AliasDarteFeautrierGonnord-SAS2010-terminate_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/AliasDarteFeautrierGonnord-SAS2010-terminate_true-termination.c
AliasDarteFeautrierGonnord-SAS2010-wise_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.848s,0.107s,2.700s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/AliasDarteFeautrierGonnord-SAS2010-wise_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/AliasDarteFeautrierGonnord-SAS2010-wise_true-termination.c
Bangalore_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 3*main::x + 1,Supporting invariants [1*main::y - 1 >= 0],Non-termination arguments:,1.094s,0.338s,3.500s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Bangalore_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/Ultimate/Bangalore_true-termination.c
Bangalore_v4_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.840s,0.096s,2.670s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Bangalore_v4_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Ton_Chanh_15/Bangalore_v4_true-termination.c
Ben-Amram-LMCS2010-Ex2.3_true-termination.c,lasso,TRUE,Ranking function f(main::z) = 1*main::z,Supporting invariants [],Non-termination arguments:,1.207s,0.363s,3.920s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Ben-Amram-LMCS2010-Ex2.3_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/Ben-Amram-LMCS2010-Ex2.3_true-termination.c
Benghazi_nondet_true-termination.c,lasso,TRUE,Ranking function 3-nested ranking function:,Supporting invariants [],Non-termination arguments:,1.362s,0.619s,4.690s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Benghazi_nondet_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Ton_Chanh_15/Benghazi_nondet_true-termination.c
Benghazi_true-termination.c,lasso,TRUE,Ranking function 2-nested ranking function:,Supporting invariants [1*main::d2 + 1*main::d1 - 4 >= 0],Non-termination arguments:,1.307s,0.538s,4.490s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Benghazi_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/Benghazi_true-termination.c
BradleyMannaSipma-CAV2005-Fig1_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.848s,0.102s,2.690s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/BradleyMannaSipma-CAV2005-Fig1_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/BradleyMannaSipma-CAV2005-Fig1_true-termination.c
BradleyMannaSipma-ICALP2005-Fig1_true-termination.c,lasso,TRUE,Ranking function f(main::x) = -536870913*main::x + 576460752303423487,Supporting invariants [-1*main::N + 536870912 > 0],Non-termination arguments:,1.176s,0.416s,3.860s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/BradleyMannaSipma-ICALP2005-Fig1_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/BradleyMannaSipma-ICALP2005-Fig1_true-termination.c
BrockschmidtCookFuhs-CAV2013-Introduction_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 1*main::x,Supporting invariants [1*main::y - 1 >= 0],Non-termination arguments:,1.070s,0.320s,3.330s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/BrockschmidtCookFuhs-CAV2013-Introduction_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/BrockschmidtCookFuhs-CAV2013-Introduction_true-termination.c
Cairo_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 1*main::x,Supporting invariants [],Non-termination arguments:,1.054s,0.304s,3.240s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Cairo_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/Ultimate/Cairo_true-termination.c
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron1_true-termination.c,lasso,TRUE,"Ranking function f(main::j, main::bn) = -3*main::j + 3*main::bn + 2; Ranking function f(main::j, main::an) = -3*main::j + 3*main::an + 2; Ranking function f(main::i, main::an) = -3*main::i + 3*main::an + 2",Supporting invariants []; Supporting invariants [-1*main::bn + 1*main::i >= 0]; Supporting invariants [],Non-termination arguments:,1.431s,0.675s,4.800s,285MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChawdharyCookGulwaniSagivYang-ESOP2008-aaron1_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/ChawdharyCookGulwaniSagivYang-ESOP2008-aaron1_true-termination.c
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.885s,0.128s,2.860s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.c
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron6_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.898s,0.116s,2.830s,231MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChawdharyCookGulwaniSagivYang-ESOP2008-aaron6_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/ChawdharyCookGulwaniSagivYang-ESOP2008-aaron6_true-termination.c
ChawdharyCookGulwaniSagivYang-ESOP2008-random1d_true-termination.c,lasso,TRUE,"Ranking function f(main::x, main::max) = -3*main::x + 4*main::max",Supporting invariants [1*main::x > 0],Non-termination arguments:,1.150s,0.411s,3.840s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChawdharyCookGulwaniSagivYang-ESOP2008-random1d_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/ChawdharyCookGulwaniSagivYang-ESOP2008-random1d_true-termination.c
ChawdharyCookGulwaniSagivYang-ESOP2008-random2d_true-termination.c,lasso,TRUE,"Ranking function f(main::N, main::i) = 1*main::N - 1*main::i",Supporting invariants [1*main::N > 0],Non-termination arguments:,1.203s,0.441s,4.100s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChawdharyCookGulwaniSagivYang-ESOP2008-random2d_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/ChawdharyCookGulwaniSagivYang-ESOP2008-random2d_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex1.02_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.850s,0.099s,2.690s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex1.02_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/ChenFlurMukhopadhyay-SAS2012-Ex1.02_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex1.03_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.828s,0.093s,2.640s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex1.03_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/ChenFlurMukhopadhyay-SAS2012-Ex1.03_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex1.04_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.853s,0.101s,2.640s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex1.04_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/ChenFlurMukhopadhyay-SAS2012-Ex1.04_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex1.05_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.866s,0.096s,2.730s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex1.05_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/ChenFlurMukhopadhyay-SAS2012-Ex1.05_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex2.07_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.855s,0.094s,2.720s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex2.07_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/ChenFlurMukhopadhyay-SAS2012-Ex2.07_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex2.09_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.847s,0.098s,2.720s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex2.09_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex2.09_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex2.10_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.875s,0.098s,2.730s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex2.10_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/ChenFlurMukhopadhyay-SAS2012-Ex2.10_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex2.13_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.841s,0.097s,2.630s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex2.13_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/ChenFlurMukhopadhyay-SAS2012-Ex2.13_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex2.18_true-termination.c,lasso,TRUE,Ranking function 2-nested ranking function:,Supporting invariants [],Non-termination arguments:,1.171s,0.414s,4.020s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex2.18_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex2.18_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex2.19_true-termination.c,lasso,TRUE,Ranking function 2-nested ranking function:,Supporting invariants [],Non-termination arguments:,1.143s,0.391s,3.800s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex2.19_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex2.19_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex2.20_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.847s,0.099s,2.690s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex2.20_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/ChenFlurMukhopadhyay-SAS2012-Ex2.20_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex2.21_true-termination.c,lasso,TRUE,Ranking function 2-nested ranking function:,Supporting invariants [],Non-termination arguments:,1.221s,0.477s,4.140s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex2.21_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex2.21_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex2.22_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.853s,0.103s,2.700s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex2.22_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/ChenFlurMukhopadhyay-SAS2012-Ex2.22_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex3.01_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.856s,0.108s,2.770s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex3.01_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/ChenFlurMukhopadhyay-SAS2012-Ex3.01_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex3.07_true-termination.c,lasso,TRUE,Ranking function 3-nested ranking function:,Supporting invariants [],Non-termination arguments:,1.320s,0.575s,4.610s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex3.07_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.07_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.856s,0.101s,2.730s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex3.09_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.849s,0.105s,2.750s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex3.09_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/ChenFlurMukhopadhyay-SAS2012-Ex3.09_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c,lasso,TRUE,"Ranking function f(main::y, main::x) = 2*main::y + 2*main::x + 1",Supporting invariants [],Non-termination arguments:,1.115s,0.338s,3.600s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Fig1_true-termination.c,lasso,TRUE,Ranking function 3-nested ranking function:,Supporting invariants [],Non-termination arguments:,8.688s,7.914s,12.990s,387MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Fig1_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/ChenFlurMukhopadhyay-SAS2012-Fig1_true-termination.c
ColonSipma-TACAS2001-Fig1_true-termination.c,lasso,TRUE,"Ranking function f(main::k, main::j, main::i) = 1*main::k - 1*main::j - 1*main::i + 101",Supporting invariants [],Non-termination arguments:,1.083s,0.349s,3.550s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ColonSipma-TACAS2001-Fig1_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/ColonSipma-TACAS2001-Fig1_true-termination.c
CookSeeZuleger-TACAS2013-Fig1_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 1*main::x,Supporting invariants [],Non-termination arguments:,1.138s,0.379s,3.550s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/CookSeeZuleger-TACAS2013-Fig1_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/CookSeeZuleger-TACAS2013-Fig1_true-termination.c
CookSeeZuleger-TACAS2013-Fig7a_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 1*main::x,Supporting invariants [],Non-termination arguments:,1.123s,0.382s,3.720s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/CookSeeZuleger-TACAS2013-Fig7a_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/CookSeeZuleger-TACAS2013-Fig7a_true-termination.c
CookSeeZuleger-TACAS2013-Fig7b_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 1*main::x,Supporting invariants [],Non-termination arguments:,1.099s,0.357s,3.600s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/CookSeeZuleger-TACAS2013-Fig7b_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/CookSeeZuleger-TACAS2013-Fig7b_true-termination.c
CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.840s,0.097s,2.720s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination.c
CookSeeZuleger-TACAS2013-Fig8a_true-termination.c,lasso,TRUE,Ranking function f(main::x) = 1*main::x; Ranking function f(main::x) = -1*main::x,Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.123s,0.373s,3.740s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/CookSeeZuleger-TACAS2013-Fig8a_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/CookSeeZuleger-TACAS2013-Fig8a_true-termination.c
CookSeeZuleger-TACAS2013-Fig8b_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.851s,0.100s,2.760s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/CookSeeZuleger-TACAS2013-Fig8b_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/CookSeeZuleger-TACAS2013-Fig8b_true-termination.c
Copenhagen_disj_true-termination.c,lasso,TRUE,Ranking function 2-nested ranking function:,Supporting invariants [],Non-termination arguments:,1.132s,0.388s,3.940s,263MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Copenhagen_disj_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Ton_Chanh_15/Copenhagen_disj_true-termination.c
Copenhagen_true-termination.c,lasso,TRUE,"Ranking function f(main::y, main::x) = 3*main::y + 3*main::x + 4",Supporting invariants [],Non-termination arguments:,1.038s,0.297s,3.440s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Copenhagen_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/Copenhagen_true-termination.c
Et1.c,lasso,TRUE,,,Non-termination arguments:,0.848s,0.098s,2.730s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Et1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/Et1.c
Gothenburg_v2_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.844s,0.094s,2.740s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Gothenburg_v2_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Ton_Chanh_15/Gothenburg_v2_true-termination.c
GulavaniGulwani-CAV2008-Fig1a_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.847s,0.103s,2.670s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/GulavaniGulwani-CAV2008-Fig1a_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/GulavaniGulwani-CAV2008-Fig1a_true-termination.c
GulavaniGulwani-CAV2008-Fig1c_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.859s,0.098s,2.690s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/GulavaniGulwani-CAV2008-Fig1c_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/GulavaniGulwani-CAV2008-Fig1c_true-termination.c
GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c,lasso,TRUE,,,Non-termination arguments:,0.853s,0.098s,2.730s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c
