file_name,category,is_stable,llm_is_terminating,llm_is_unknown,ref_is_terminating,ref_is_unknown,repeat_count,processing_time
svcomp_b.03-no-inv_assume-alloca.c,YES,True,True,False,True,False,2,13.47
svcomp_Addition01_true-unreach-call_true-termination_modified.c,YES,True,True,False,True,False,2,11.48
Singapore_true-termination.c,YES,True,True,False,True,False,2,14.92
svcomp_CookSeeZuleger-2013TACAS-Fig7a_true-alloca.c,YES,True,True,False,True,False,2,14.24
svcomp_stroeder1_alloca.c,YES,True,True,False,True,False,2,11.21
Et1.c,YES,True,True,False,True,False,2,13.54
svcomp_a.08-alloca.c,YES,True,True,False,True,False,2,11.19
standard_copy7_true-unreach-call_ground.c,YES,True,True,False,True,False,2,16.17
svcomp_ex1.c,YES,True,True,False,True,False,2,11.85
LeeJonesBen-Amram-POPL2001-Ex4_true-termination.c,YES,True,True,False,True,False,2,12.95
svcomp_b.05-alloca.c,YES,True,True,False,True,False,2,12.4
Et2_true.c,YES,True,True,False,True,False,2,12.03
AliasDarteFeautrierGonnord-SAS2010-speedFails4_true-termination.c,YES,True,True,False,True,False,2,14.21
Copenhagen_disj_true-termination.c,YES,True,True,False,True,False,2,13.98
svcomp_cstrcmp_true_alloca.c,YES,True,True,False,True,False,2,15.46
svcomp_MultCommutative_true-unreach-call_true-termination_modified.c,YES,True,True,False,True,False,2,13.49
svcomp_CookSeeZuleger-2013TACAS-Fig3_true-alloca.c,YES,True,True,False,True,False,2,12.08
svcomp_easySum.c,YES,True,True,False,True,False,2,12.15
majority-noarray_true-termination.c,YES,False,False,False,True,False,2,20.26
PodelskiRybalchenko-LICS2004-Fig2_true-termination.c,YES,True,True,False,True,False,2,14.19
McCarthy91_false-unreach-call_false-termination.c,YES,True,True,False,True,False,2,16.64
ChenFlurMukhopadhyay-SAS2012-Ex2.09_true-termination.c,YES,True,True,False,True,False,2,11.95
svcomp_b.04.c,YES,True,True,False,True,False,2,13.66
GopanReps-CAV2006-Fig1a_true-termination.c.c,YES,True,True,False,True,False,2,14.43
svcomp_gcd01_true-unreach-call_true-termination_modified.c,YES,True,True,False,True,False,2,13.38
PastaC2.c,YES,True,True,False,True,False,2,14.42
svcomp_ex2.c,YES,True,True,False,True,False,2,12.7
GulavaniGulwani-CAV2008-Fig1a_true-termination.c,YES,True,True,False,True,False,2,10.37
svcomp_openbsd_cstrlen_alloca.c,YES,True,True,False,True,False,2,13.18
gcd1_true-termination.c,YES,True,True,False,True,False,2,13.76
svcomp_ex3a.c,YES,True,True,False,True,False,2,15.0
HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination.c,YES,True,True,False,True,False,2,15.7
svcomp_Toulouse-MultiBranchesToLoop_true-alloca.c,YES,False,False,False,True,False,2,10.84
PastaA7.c,YES,True,True,False,True,False,2,10.91
svcomp_b.15-alloca.c,YES,True,True,False,True,False,2,16.23
svcomp_java_LogBuiltIn.c,YES,True,True,False,True,False,2,13.24
svcomp_b.03_assume-alloca.c,YES,True,True,False,True,False,2,13.55
Addition01_true-unreach-call_true-termination.c,YES,True,True,False,True,False,2,12.01
svcomp_NoriSharma-2013FSE-Fig7_true-alloca.c,YES,True,True,False,True,False,2,12.93
nondet_ll_traverse.c,YES,True,True,False,True,False,2,11.77
Benghazi_true-termination.c,YES,True,True,False,True,False,2,13.79
AliasDarteFeautrierGonnord-SAS2010-counterex1a_true-termination.c,YES,True,True,False,True,False,2,14.69
rec_strlen.c,YES,True,True,False,True,False,2,11.09
svcomp_cstrcmp_true-termination.c,YES,True,True,False,True,False,2,15.65
svcomp_stroeder2_alloca.c,YES,True,True,False,True,False,2,14.37
svcomp_Urban-2013WST-Fig2-modified1000_true-alloca.c,YES,True,True,False,True,False,2,13.51
nondet_ll_delete.c,YES,True,True,False,True,False,2,16.95
Waldkirch_true-termination.c,YES,True,True,False,True,False,2,10.8
easy2_true-termination.c,YES,True,True,False,True,False,2,11.1
svcomp_openbsd_cmemset_alloca.c,YES,True,True,False,True,False,2,9.92
Sequence.c,YES,True,True,False,True,False,2,13.29
HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c,YES,True,True,False,True,False,2,10.72
aaron3_true-termination.c,YES,True,True,False,True,False,2,13.02
AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c,YES,True,True,False,True,False,2,15.89
svcomp_openbsd_cstpncpy_alloca.c,YES,True,True,False,True,False,2,17.48
svcomp_c.02.c,YES,True,True,False,True,False,2,13.95
floppy_simpl3_false-unreach-call_true-termination.cil.c,YES,True,True,False,True,False,2,24.81
LeUserDefRec_true.c,YES,True,True,False,True,False,2,10.39
svcomp_b.12.c,YES,True,True,False,True,False,2,12.98
Avg_true.c,YES,True,True,False,True,False,2,10.85
svcomp_java_AG313.c,YES,True,True,False,True,False,2,12.14
MenloPark_true-termination.c,YES,True,True,False,True,False,2,15.41
AliasDarteFeautrierGonnord-SAS2010-cousot9_true-termination.c,YES,True,True,False,True,False,2,12.14
svcomp_recHanoi02_true-unreach-call_true-termination_modified.c,YES,True,True,False,True,False,2,15.84
ex2.c,YES,True,False,False,True,False,2,14.39
nondet_ll_skip.c,YES,True,True,False,True,False,2,14.21
Bangalore_v4_true-termination.c,YES,True,True,False,True,False,2,13.17
nondet_ll_init.c,YES,True,True,False,True,False,2,12.52
Ackermann_true-termination.c,YES,True,True,False,True,False,2,15.14
svcomp_a.05-alloca.c,YES,True,True,False,True,False,2,12.58
Stockholm_true-termination.c,YES,True,True,False,True,False,2,11.39
WhileDecr.c,YES,True,True,False,True,False,2,8.91
svcomp_b.12-alloca.c,YES,True,True,False,True,False,2,12.72
HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c,YES,True,True,False,True,False,2,12.06
PodelskiRybalchenko-VMCAI2004-Ex2_true-termination.c,YES,True,True,False,True,False,2,15.86
CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination.c,YES,True,True,False,True,False,2,11.83
GCD4.c,YES,True,True,False,True,False,2,14.23
svcomp_gcd1_true-alloca.c,YES,True,True,False,True,False,2,12.48
BrockschmidtCookFuhs-CAV2013-Fig1_true-termination.c,YES,True,True,False,True,False,2,8.91
PlusSwap.c,YES,True,True,False,True,False,2,12.22
desc_ll_with_offset_search.c,YES,True,True,False,True,False,2,12.07
Copenhagen_true-termination.c,YES,True,True,False,True,False,2,13.48
ChenCookFuhsNimkarOHearn-TACAS2014-Introduction_false-termination.c,NO,True,False,False,False,False,2,9.2
MirrorIntervSim.c,NO,True,False,False,False,False,2,13.19
HarrisLalNoriRajamani-SAS2010-Fig2_false-termination.c,NO,False,False,False,False,False,2,16.97
svcomp_Velroyen_false-unreach-label-termination-alloca.c,NO,True,False,False,False,False,2,15.69
BradleyMannaSipma-CAV2005-Fig1-modified_false-termination.c,NO,True,False,False,False,False,2,12.35
Division_false-termination.c,NO,True,False,False,False,False,2,12.17
pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals.c,NO,True,True,False,False,False,2,14.83
NO_10.c,NO,True,False,False,False,False,2,10.91
s3_srvr_1_false-unreach-call.cil.c,NO,True,False,False,False,False,2,16.75
Middle.c,NO,True,False,False,False,False,2,12.04
Rotation180_false-termination.c,NO,True,False,False,False,False,2,9.05
NO_23.c,NO,True,False,False,False,False,2,10.81
test_locks_15_true-unreach-call_false-termination.c,NO,True,False,False,False,False,2,11.8
Ackermann_false-termination.c,NO,True,False,False,False,False,2,12.17
NonTerminationSimple4_false-termination.c,NO,True,False,False,False,False,2,11.64
TwoFloatInterv.c,NO,True,False,False,False,False,2,16.94
svcomp_PodelskiRybalchenko-2004VMCAI-Ex2_true-alloca.c,NO,True,False,False,False,False,2,11.97
NonTermination2_false-termination.c,NO,True,True,False,False,False,2,16.9
ChenFlurMukhopadhyay-SAS2012-Ex2.12_false-termination.c,NO,True,False,False,False,False,2,6.7
NO_01.c,NO,True,False,False,False,False,2,9.97
ChenFlurMukhopadhyay-SAS2012-Ex2.02_false-termination.c,NO,True,False,False,False,False,2,13.08
ConvLower.c,NO,True,False,False,False,False,2,12.62
Fibonacci.c,NO,True,False,False,False,False,2,12.75
Gauss.c,NO,True,False,False,False,False,2,9.92
LeikeHeizmann-WST2014-Ex5_false-termination.c,NO,True,False,False,False,False,2,14.81
NestedRecursion_2a_false-termination.c,NO,True,False,False,False,False,2,15.11
NO_13.c,NO,True,False,False,False,False,2,12.72
WhileNested.c,NO,True,False,False,False,False,2,14.88
NO_24.c,NO,True,False,False,False,False,2,15.13
Flip.c,NO,True,False,False,False,False,2,11.93
Velroyen_false-termination.c,NO,False,False,False,False,False,2,14.54
ChenFlurMukhopadhyay-SAS2012-Ex3.02_false-termination.c,NO,True,False,False,False,False,2,10.98
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals.c,NO,True,True,False,False,False,2,16.77
NonTerminationSimple3_false-termination.c,NO,True,False,False,False,False,2,11.01
Choose.c,NO,True,False,False,False,False,2,17.5
Singapore_plus_false-termination.c,NO,True,False,False,False,False,2,17.67
NonTerminationSimple2_false-termination.c,NO,True,False,False,False,False,2,19.15
2Nested_false-termination.c,NO,True,False,False,False,False,2,11.71
Marbie2.c,NO,True,False,False,False,False,2,9.41
mem_slave_tlm.1_true-unreach-call_false-termination.cil.c,NO,True,True,False,False,False,2,24.12
Bangalore_v3_false-termination.c,NO,True,False,False,False,False,2,14.93
ComplInterv2.c,NO,True,False,False,False,False,2,12.58
Mysore_false-termination.c,NO,False,False,False,False,False,2,13.21
Problem02_label00_true-unreach-call.c,NO,True,False,False,False,False,2,12.98
GCD2.c,NO,True,True,False,False,False,2,16.05
Ex05.c,NO,True,False,False,False,False,2,8.86
WhileNestedOffset.c,NO,True,False,False,False,False,2,14.14
WhileSingle.c,NO,True,False,False,False,False,2,10.69
pals_opt-floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals.c,NO,True,True,False,False,False,2,16.75
Narrowing.c,NO,True,True,False,False,False,2,14.13
Swingers.c,NO,True,False,False,False,False,2,11.96
NestedRecursion_1a_false-termination.c,NO,False,False,False,False,False,2,15.33
stateful_check_false-unreach-call.c,NO,True,False,False,False,False,2,15.04
Flip2.c,NO,True,True,False,False,False,2,15.16
WhileIncr.c,NO,True,False,False,False,False,2,22.32
pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals.c,NO,True,True,False,False,False,2,20.54
ChooseLife.c,NO,True,False,False,False,False,2,13.83
svcomp_Urban-2013WST-Fig1_false-unreach-label-termination-alloca.c,NO,True,False,False,False,False,2,15.1
svcomp_BradleyMannaSipma-2005ICALP-Fig1_true-alloca.c,NO,True,True,False,False,False,2,12.97
UpAndDown.c,NO,False,False,False,False,False,2,11.76
NO_00.c,NO,True,False,False,False,False,2,10.63
Ex07.c,NO,True,False,False,False,False,2,12.49
TrueDiv.c,NO,True,False,False,False,False,2,12.37
NO_02.c,NO,True,False,False,False,False,2,12.06
minepump_spec1_product01_true-unreach-call.cil.c,NO,False,False,False,False,False,2,24.59
UpAndDownIneq.c,NO,True,False,False,False,False,2,13.8
Hanoi_3vars_false-termination.c,NO,True,False,False,False,False,2,14.06
NO_04.c,NO,True,False,False,False,False,2,14.08
Bangalore_v2_false-termination.c,NO,True,False,False,False,False,2,10.54
Ex08.c,NO,True,False,False,False,False,2,12.6
WhilePart.c,NO,True,False,False,False,False,2,12.34
NO_03.c,NO,True,False,False,False,False,2,13.43
Hanoi_2vars_false-termination.c,NO,True,False,False,False,False,2,14.2
Marbie1.c,NO,True,False,False,False,False,2,9.72
ChenFlurMukhopadhyay-SAS2012-Ex2.03_false-termination.c,NO,True,False,False,False,False,2,13.28
Even.c,NO,True,False,False,False,False,2,12.53
pals_lcr.8_false-unreach-call.1.ufo.BOUNDED-16.pals.c,NO,True,True,False,False,False,2,14.75
svcomp_BradleyMannaSipma-2005CAV-Fig1-modified_false-termination.c,NO,True,False,False,False,False,2,9.97
RecursiveNonterminating_false-termination.c,NO,True,True,False,False,False,2,15.84
Urban-WST2013-Fig1_false-termination.c,NO,True,False,False,False,False,2,11.53
ChenFlurMukhopadhyay-SAS2012-Ex2.17_false-termination.c,NO,True,False,False,False,False,2,11.91
Et4.c,NO,True,True,False,False,False,2,13.86
token_ring.01_false-unreach-call_false-termination.cil.c,NO,False,False,False,False,False,2,17.96
Sunset.c,NO,True,True,False,False,False,2,12.85
Primes_true-unreach-call.c,NO,True,True,False,False,False,2,17.76
Singapore_v1_false-termination.c,NO,True,False,False,False,False,2,14.25
Lcm.c,NO,True,False,False,False,False,2,14.75
AlternDivWide.c,NO,True,True,False,False,False,2,18.52
svcomp_HarrisLalNoriRajamani-2010SAS-Fig2_false-unreach-label-termination-alloca.c,NO,False,False,False,False,False,2,17.15
WhileTrue_false-termination.c,NO,True,False,False,False,False,2,6.11
pals_STARTPALS_ActiveStandby_false-unreach-call.1.ufo.BOUNDED-10.pals.c,NO,True,True,False,False,False,2,23.37
NonTerminationSimple6_false-termination.c,NO,True,False,False,False,False,2,11.34
Madrid_false-termination.c,NO,True,False,False,False,False,2,7.85
HenzingerJhalaMajumdarSutre-POPL2002-LockingExample_false-termination.c,NO,True,True,False,False,False,2,13.27
Loop.c,NO,True,False,False,False,False,2,9.4
Ex01.c,NO,True,False,False,False,False,2,10.94
ChenFlurMukhopadhyay-SAS2012-Ex2.14_false-termination.c,NO,True,False,False,False,False,2,13.18
pals_floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals.c,NO,True,True,False,False,False,2,18.23
token_ring.05_false-unreach-call_false-termination.cil.c,NO,True,False,False,False,False,2,15.95
NonTerminationSimple7_false-termination.c,NO,True,False,False,False,False,2,12.55
NO_12.c,NO,True,False,False,False,False,2,14.16
transmitter.01_false-unreach-call_false-termination.cil.c,NO,False,False,False,False,False,2,16.84
Cairo_step2_false-termination.c,NO,True,True,False,False,False,2,13.96
Binary_Search_true-termination.c,NO,True,True,False,False,False,2,13.11
LeikeHeizmann-WST2014-Ex6_false-termination.c,NO,True,False,False,False,False,2,13.04
bist_cell_true-unreach-call_false-termination.cil.c,NO,True,True,False,False,False,2,19.04
ChenFlurMukhopadhyay-SAS2012-Ex3.06_false-termination.c,NO,True,False,False,False,False,2,8.02
Ex04.c,NO,True,False,False,False,False,2,8.04
Arrays02-EquivalentConstantIndices_false-termination.c,NO,True,False,False,False,False,2,11.76
NO_22.c,NO,True,False,False,False,False,2,10.09
Et2.c,NO,True,False,False,False,False,2,15.5
ChenFlurMukhopadhyay-SAS2012-Ex2.04_false-termination.c,NO,True,False,False,False,False,2,12.58
sum_non_eq_false-unreach-call.c,NO,False,False,False,False,False,2,12.9
Cairo_nondet_false-termination.c,NO,True,True,False,False,False,2,12.2
Ex06.c,NO,True,False,False,False,False,2,13.09
Ex02.c,NO,True,False,False,False,False,2,8.41
NestedRecursion_2b_false-termination.c,NO,True,False,False,False,False,2,81.21
NonTerminationSimple5_false-termination.c,NO,True,False,False,False,False,2,9.9
DivWithoutMinus.c,NO,True,False,False,False,False,2,13.9
Hanoi_plus_false-termination.c,NO,True,False,False,False,False,2,17.04
joey_false-termination.c,NO,True,False,False,False,False,2,12.92
ChenFlurMukhopadhyay-SAS2012-Ex2.05_false-termination.c,NO,True,False,False,False,False,2,12.76
Cousot.c,NO,True,False,False,False,False,2,11.44
PastaC10.c,NO,True,True,False,False,False,2,11.82
Singapore_v2_false-termination.c,NO,True,False,False,False,False,2,13.18
NonTerminationSimple8_false-termination.c,NO,True,False,False,False,False,2,12.86
MirrorInterv.c,NO,True,True,False,False,False,2,15.84
Ex03.c,NO,True,False,False,False,False,2,12.19
MutualRecursion_1a_false-termination.c,NO,False,False,False,False,False,2,13.35
NO_21.c,NO,True,False,False,False,False,2,9.22
GCD.c,NO,True,True,False,False,False,2,14.12
NonTermination4_false-termination.c,NO,True,True,False,False,False,2,12.57
WhileIncrPart.c,NO,True,False,False,False,False,2,11.81
ChenFlurMukhopadhyay-SAS2012-Ex2.15_false-termination.c,NO,True,False,False,False,False,2,12.4
Bangalore_false-termination.c,NO,True,False,False,False,False,2,13.24
s3_srvr_14_false-unreach-call.cil.c,NO,False,False,False,False,False,2,22.38
NarrowKonv.c,NO,True,False,False,False,False,2,16.69
transmitter.06_false-unreach-call_false-termination.cil.c,NO,True,False,False,False,False,2,20.29
AlternKonv.c,NO,True,True,False,False,False,2,15.24
pc_sfifo_1_false-unreach-call_false-termination.cil.c,NO,False,False,False,False,False,2,20.93
AlternDivWidening.c,NO,True,True,False,False,False,2,14.51
ComplInterv3.c,NO,True,False,False,False,False,2,11.83
pals_lcr-var-start-time.3_false-unreach-call.1.ufo.BOUNDED-6.pals.c,NO,True,True,False,False,False,2,13.19
AlternDiv.c,NO,True,False,False,False,False,2,16.98
NonTermination1_false-termination.c,NO,True,False,False,False,False,2,11.11
NonTerminationSimple9_false-termination.c,NO,True,False,False,False,False,2,13.07
ComplxStruc.c,NO,True,False,False,False,False,2,13.32
WhileTrue.c,NO,True,False,False,False,False,2,10.1
id2_b2_o3_true-unreach-call.c,NO,True,True,False,False,False,2,12.83
