file_name,category,is_stable,llm_is_terminating,llm_is_unknown,ref_is_terminating,ref_is_unknown,repeat_count,processing_time
svcomp_b.03-no-inv_assume-alloca.c,YES,True,False,False,True,False,2,6.54
svcomp_Addition01_true-unreach-call_true-termination_modified.c,YES,True,True,False,True,False,2,10.51
Singapore_true-termination.c,YES,True,False,False,True,False,2,4.54
svcomp_CookSeeZuleger-2013TACAS-Fig7a_true-alloca.c,YES,False,False,False,True,False,2,3.43
svcomp_stroeder1_alloca.c,YES,True,True,False,True,False,2,6.12
Et1.c,YES,False,False,False,True,False,2,3.47
svcomp_a.08-alloca.c,YES,True,False,False,True,False,2,4.01
standard_copy7_true-unreach-call_ground.c,YES,True,True,False,True,False,2,6.05
svcomp_ex1.c,YES,True,True,False,True,False,2,4.5
LeeJonesBen-Amram-POPL2001-Ex4_true-termination.c,YES,True,True,False,True,False,2,4.08
svcomp_b.05-alloca.c,YES,False,False,False,True,False,2,4.1
Et2_true.c,YES,False,False,False,True,False,2,3.83
AliasDarteFeautrierGonnord-SAS2010-speedFails4_true-termination.c,YES,False,False,False,True,False,2,5.42
Copenhagen_disj_true-termination.c,YES,True,True,False,True,False,2,2.38
svcomp_cstrcmp_true_alloca.c,YES,True,True,False,True,False,2,6.71
svcomp_MultCommutative_true-unreach-call_true-termination_modified.c,YES,True,True,False,True,False,2,9.86
svcomp_CookSeeZuleger-2013TACAS-Fig3_true-alloca.c,YES,False,False,False,True,False,2,8.46
svcomp_easySum.c,YES,True,True,False,True,False,2,4.04
majority-noarray_true-termination.c,YES,True,True,False,True,False,2,8.0
PodelskiRybalchenko-LICS2004-Fig2_true-termination.c,YES,False,False,False,True,False,2,3.07
McCarthy91_false-unreach-call_false-termination.c,YES,True,True,False,True,False,2,6.11
ChenFlurMukhopadhyay-SAS2012-Ex2.09_true-termination.c,YES,True,True,False,True,False,2,10.04
svcomp_b.04.c,YES,False,False,False,True,False,2,8.7
GopanReps-CAV2006-Fig1a_true-termination.c.c,YES,True,True,False,True,False,2,5.98
svcomp_gcd01_true-unreach-call_true-termination_modified.c,YES,True,True,False,True,False,2,3.03
PastaC2.c,YES,True,False,False,True,False,2,3.83
svcomp_ex2.c,YES,True,False,False,True,False,2,7.38
GulavaniGulwani-CAV2008-Fig1a_true-termination.c,YES,True,True,False,True,False,2,4.1
svcomp_openbsd_cstrlen_alloca.c,YES,True,True,False,True,False,2,7.95
gcd1_true-termination.c,YES,True,True,False,True,False,2,8.0
svcomp_ex3a.c,YES,False,False,False,True,False,2,6.8
HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination.c,YES,True,False,False,True,False,2,3.45
svcomp_Toulouse-MultiBranchesToLoop_true-alloca.c,YES,True,False,False,True,False,2,7.15
PastaA7.c,YES,True,True,False,True,False,2,2.79
svcomp_b.15-alloca.c,YES,True,True,False,True,False,2,13.01
svcomp_java_LogBuiltIn.c,YES,True,True,False,True,False,2,3.95
svcomp_b.03_assume-alloca.c,YES,True,False,False,True,False,2,5.01
Addition01_true-unreach-call_true-termination.c,YES,True,True,False,True,False,2,7.91
svcomp_NoriSharma-2013FSE-Fig7_true-alloca.c,YES,False,False,False,True,False,2,7.69
nondet_ll_traverse.c,YES,True,True,False,True,False,2,9.17
Benghazi_true-termination.c,YES,True,True,False,True,False,2,8.83
AliasDarteFeautrierGonnord-SAS2010-counterex1a_true-termination.c,YES,True,True,False,True,False,2,7.41
rec_strlen.c,YES,True,True,False,True,False,2,11.79
svcomp_cstrcmp_true-termination.c,YES,True,True,False,True,False,2,8.09
svcomp_stroeder2_alloca.c,YES,False,False,False,True,False,2,5.23
svcomp_Urban-2013WST-Fig2-modified1000_true-alloca.c,YES,True,True,False,True,False,2,7.62
nondet_ll_delete.c,YES,True,True,False,True,False,2,5.14
Waldkirch_true-termination.c,YES,True,True,False,True,False,2,2.26
easy2_true-termination.c,YES,False,False,False,True,False,2,6.97
svcomp_openbsd_cmemset_alloca.c,YES,True,True,False,True,False,2,4.18
Sequence.c,YES,True,True,False,True,False,2,4.14
HeizmannHoenickeLeikePodelski-ATVA2013-Fig4_true-termination.c,YES,True,True,False,True,False,2,2.44
aaron3_true-termination.c,YES,True,True,False,True,False,2,2.92
AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c,YES,True,True,False,True,False,2,7.8
svcomp_openbsd_cstpncpy_alloca.c,YES,True,True,False,True,False,2,10.29
svcomp_c.02.c,YES,True,False,False,True,False,2,4.89
floppy_simpl3_false-unreach-call_true-termination.cil.c,YES,True,True,False,True,False,2,11.2
LeUserDefRec_true.c,YES,True,True,False,True,False,2,2.7
svcomp_b.12.c,YES,True,True,False,True,False,2,3.84
Avg_true.c,YES,False,False,False,True,False,2,4.15
svcomp_java_AG313.c,YES,True,True,False,True,False,2,3.74
MenloPark_true-termination.c,YES,True,True,False,True,False,2,5.97
AliasDarteFeautrierGonnord-SAS2010-cousot9_true-termination.c,YES,True,True,False,True,False,2,2.97
svcomp_recHanoi02_true-unreach-call_true-termination_modified.c,YES,True,True,False,True,False,2,8.73
ex2.c,YES,True,False,False,True,False,2,4.82
nondet_ll_skip.c,YES,True,True,False,True,False,2,4.4
Bangalore_v4_true-termination.c,YES,True,True,False,True,False,2,2.99
nondet_ll_init.c,YES,True,True,False,True,False,2,9.77
Ackermann_true-termination.c,YES,True,True,False,True,False,2,6.65
svcomp_a.05-alloca.c,YES,False,False,False,True,False,2,4.51
Stockholm_true-termination.c,YES,False,False,False,True,False,2,7.17
WhileDecr.c,YES,True,True,False,True,False,2,3.15
svcomp_b.12-alloca.c,YES,True,True,False,True,False,2,5.71
HeizmannHoenickeLeikePodelski-ATVA2013-Fig1_true-termination.c,YES,True,True,False,True,False,2,9.51
PodelskiRybalchenko-VMCAI2004-Ex2_true-termination.c,YES,True,True,False,True,False,2,5.26
CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination.c,YES,True,True,False,True,False,2,5.28
GCD4.c,YES,True,True,False,True,False,2,3.18
svcomp_gcd1_true-alloca.c,YES,True,True,False,True,False,2,3.91
BrockschmidtCookFuhs-CAV2013-Fig1_true-termination.c,YES,True,True,False,True,False,2,4.89
PlusSwap.c,YES,True,True,False,True,False,2,2.47
desc_ll_with_offset_search.c,YES,True,False,False,True,False,2,4.34
Copenhagen_true-termination.c,YES,True,True,False,True,False,2,5.64
ChenCookFuhsNimkarOHearn-TACAS2014-Introduction_false-termination.c,NO,True,False,False,False,False,2,3.96
MirrorIntervSim.c,NO,True,True,False,False,False,2,6.79
HarrisLalNoriRajamani-SAS2010-Fig2_false-termination.c,NO,True,False,False,False,False,2,3.74
svcomp_Velroyen_false-unreach-label-termination-alloca.c,NO,True,True,False,False,False,2,4.89
BradleyMannaSipma-CAV2005-Fig1-modified_false-termination.c,NO,False,False,False,False,False,2,5.88
Division_false-termination.c,NO,True,False,False,False,False,2,5.41
pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals.c,NO,False,False,False,False,False,2,4.65
NO_10.c,NO,True,False,False,False,False,2,3.29
s3_srvr_1_false-unreach-call.cil.c,NO,True,False,False,False,False,2,12.14
Middle.c,NO,True,True,False,False,False,2,2.46
Rotation180_false-termination.c,NO,True,False,False,False,False,2,2.65
NO_23.c,NO,True,False,False,False,False,2,3.51
test_locks_15_true-unreach-call_false-termination.c,NO,True,False,False,False,False,2,5.89
Ackermann_false-termination.c,NO,True,False,False,False,False,2,3.76
NonTerminationSimple4_false-termination.c,NO,True,False,False,False,False,2,3.89
TwoFloatInterv.c,NO,True,False,False,False,False,2,3.84
svcomp_PodelskiRybalchenko-2004VMCAI-Ex2_true-alloca.c,NO,True,False,False,False,False,2,4.39
NonTermination2_false-termination.c,NO,True,False,False,False,False,2,3.83
ChenFlurMukhopadhyay-SAS2012-Ex2.12_false-termination.c,NO,True,False,False,False,False,2,4.56
NO_01.c,NO,True,False,False,False,False,2,4.12
ChenFlurMukhopadhyay-SAS2012-Ex2.02_false-termination.c,NO,True,False,False,False,False,2,4.3
ConvLower.c,NO,True,True,False,False,False,2,3.24
Fibonacci.c,NO,True,False,False,False,False,2,6.48
Gauss.c,NO,True,True,False,False,False,2,2.16
LeikeHeizmann-WST2014-Ex5_false-termination.c,NO,True,False,False,False,False,2,3.91
NestedRecursion_2a_false-termination.c,NO,True,True,False,False,False,2,5.18
NO_13.c,NO,True,True,False,False,False,2,2.24
WhileNested.c,NO,True,False,False,False,False,2,2.7
NO_24.c,NO,True,True,False,False,False,2,2.53
Flip.c,NO,True,False,False,False,False,2,3.8
Velroyen_false-termination.c,NO,True,True,False,False,False,2,9.85
ChenFlurMukhopadhyay-SAS2012-Ex3.02_false-termination.c,NO,True,False,False,False,False,2,3.9
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals.c,NO,True,True,False,False,False,2,6.23
NonTerminationSimple3_false-termination.c,NO,True,False,False,False,False,2,3.86
Choose.c,NO,True,False,False,False,False,2,4.54
Singapore_plus_false-termination.c,NO,True,False,False,False,False,2,4.65
NonTerminationSimple2_false-termination.c,NO,True,False,False,False,False,2,2.91
2Nested_false-termination.c,NO,True,False,False,False,False,2,3.79
Marbie2.c,NO,True,False,False,False,False,2,4.25
mem_slave_tlm.1_true-unreach-call_false-termination.cil.c,NO,True,False,False,False,False,2,6.57
Bangalore_v3_false-termination.c,NO,False,False,False,False,False,2,2.56
ComplInterv2.c,NO,True,True,False,False,False,2,4.75
Mysore_false-termination.c,NO,True,True,False,False,False,2,2.33
Problem02_label00_true-unreach-call.c,NO,True,False,False,False,False,2,7.28
GCD2.c,NO,True,True,False,False,False,2,6.17
Ex05.c,NO,True,False,False,False,False,2,2.81
WhileNestedOffset.c,NO,True,False,False,False,False,2,4.31
WhileSingle.c,NO,True,False,False,False,False,2,4.71
pals_opt-floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals.c,NO,False,False,False,False,False,2,5.68
Narrowing.c,NO,True,False,False,False,False,2,3.78
Swingers.c,NO,True,False,False,False,False,2,9.27
NestedRecursion_1a_false-termination.c,NO,True,False,False,False,False,2,4.44
stateful_check_false-unreach-call.c,NO,True,True,False,False,False,2,9.55
Flip2.c,NO,False,False,False,False,False,2,5.58
WhileIncr.c,NO,True,False,False,False,False,2,4.23
pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals.c,NO,True,True,False,False,False,2,4.74
ChooseLife.c,NO,True,True,False,False,False,2,4.95
svcomp_Urban-2013WST-Fig1_false-unreach-label-termination-alloca.c,NO,True,False,False,False,False,2,3.88
svcomp_BradleyMannaSipma-2005ICALP-Fig1_true-alloca.c,NO,True,True,False,False,False,2,8.43
UpAndDown.c,NO,True,True,False,False,False,2,8.13
NO_00.c,NO,True,False,False,False,False,2,2.8
Ex07.c,NO,True,False,False,False,False,2,3.14
TrueDiv.c,NO,True,False,False,False,False,2,4.28
NO_02.c,NO,True,True,False,False,False,2,2.23
minepump_spec1_product01_true-unreach-call.cil.c,NO,False,False,False,False,False,2,11.93
UpAndDownIneq.c,NO,False,False,False,False,False,2,3.64
Hanoi_3vars_false-termination.c,NO,True,False,False,False,False,2,3.65
NO_04.c,NO,True,True,False,False,False,2,9.1
Bangalore_v2_false-termination.c,NO,True,True,False,False,False,2,5.55
Ex08.c,NO,True,False,False,False,False,2,4.91
WhilePart.c,NO,True,False,False,False,False,2,6.47
NO_03.c,NO,True,False,False,False,False,2,5.0
Hanoi_2vars_false-termination.c,NO,True,False,False,False,False,2,4.08
Marbie1.c,NO,True,False,False,False,False,2,4.1
ChenFlurMukhopadhyay-SAS2012-Ex2.03_false-termination.c,NO,True,False,False,False,False,2,5.06
Even.c,NO,True,True,False,False,False,2,2.41
pals_lcr.8_false-unreach-call.1.ufo.BOUNDED-16.pals.c,NO,True,True,False,False,False,2,5.84
svcomp_BradleyMannaSipma-2005CAV-Fig1-modified_false-termination.c,NO,True,False,False,False,False,2,4.79
RecursiveNonterminating_false-termination.c,NO,False,False,False,False,False,2,3.57
Urban-WST2013-Fig1_false-termination.c,NO,True,False,False,False,False,2,4.83
ChenFlurMukhopadhyay-SAS2012-Ex2.17_false-termination.c,NO,True,False,False,False,False,2,4.32
Et4.c,NO,True,True,False,False,False,2,2.22
token_ring.01_false-unreach-call_false-termination.cil.c,NO,True,False,False,False,False,2,4.44
Sunset.c,NO,True,True,False,False,False,2,2.45
Primes_true-unreach-call.c,NO,True,True,False,False,False,2,6.1
Singapore_v1_false-termination.c,NO,True,False,False,False,False,2,6.91
Lcm.c,NO,True,False,False,False,False,2,3.59
AlternDivWide.c,NO,True,True,False,False,False,2,7.99
svcomp_HarrisLalNoriRajamani-2010SAS-Fig2_false-unreach-label-termination-alloca.c,NO,True,False,False,False,False,2,5.12
WhileTrue_false-termination.c,NO,True,False,False,False,False,2,2.63
pals_STARTPALS_ActiveStandby_false-unreach-call.1.ufo.BOUNDED-10.pals.c,NO,True,True,False,False,False,2,4.82
NonTerminationSimple6_false-termination.c,NO,True,False,False,False,False,2,3.87
Madrid_false-termination.c,NO,True,False,False,False,False,2,2.28
HenzingerJhalaMajumdarSutre-POPL2002-LockingExample_false-termination.c,NO,True,True,False,False,False,2,3.65
Loop.c,NO,True,False,False,False,False,2,10.16
Ex01.c,NO,True,False,False,False,False,2,3.38
ChenFlurMukhopadhyay-SAS2012-Ex2.14_false-termination.c,NO,True,False,False,False,False,2,4.58
pals_floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals.c,NO,True,True,False,False,False,2,5.86
token_ring.05_false-unreach-call_false-termination.cil.c,NO,True,False,False,False,False,2,4.18
NonTerminationSimple7_false-termination.c,NO,True,False,False,False,False,2,4.73
NO_12.c,NO,True,False,False,False,False,2,3.59
transmitter.01_false-unreach-call_false-termination.cil.c,NO,True,False,False,False,False,2,9.35
Cairo_step2_false-termination.c,NO,True,True,False,False,False,2,2.86
Binary_Search_true-termination.c,NO,True,True,False,False,False,2,2.4
LeikeHeizmann-WST2014-Ex6_false-termination.c,NO,True,False,False,False,False,2,4.16
bist_cell_true-unreach-call_false-termination.cil.c,NO,True,True,False,False,False,2,13.22
ChenFlurMukhopadhyay-SAS2012-Ex3.06_false-termination.c,NO,True,False,False,False,False,2,4.46
Ex04.c,NO,True,False,False,False,False,2,2.54
Arrays02-EquivalentConstantIndices_false-termination.c,NO,True,True,False,False,False,2,2.18
NO_22.c,NO,False,False,False,False,False,2,3.84
Et2.c,NO,True,True,False,False,False,2,5.84
ChenFlurMukhopadhyay-SAS2012-Ex2.04_false-termination.c,NO,True,False,False,False,False,2,3.53
sum_non_eq_false-unreach-call.c,NO,True,False,False,False,False,2,4.26
Cairo_nondet_false-termination.c,NO,True,True,False,False,False,2,2.53
Ex06.c,NO,True,True,False,False,False,2,7.97
Ex02.c,NO,True,False,False,False,False,2,4.88
NestedRecursion_2b_false-termination.c,NO,True,True,False,False,False,2,5.33
NonTerminationSimple5_false-termination.c,NO,True,False,False,False,False,2,4.92
DivWithoutMinus.c,NO,False,False,False,False,False,2,11.24
Hanoi_plus_false-termination.c,NO,True,False,False,False,False,2,4.82
joey_false-termination.c,NO,True,False,False,False,False,2,4.62
ChenFlurMukhopadhyay-SAS2012-Ex2.05_false-termination.c,NO,True,False,False,False,False,2,4.77
Cousot.c,NO,True,False,False,False,False,2,3.8
PastaC10.c,NO,True,True,False,False,False,2,2.12
Singapore_v2_false-termination.c,NO,False,False,False,False,False,2,3.78
NonTerminationSimple8_false-termination.c,NO,True,False,False,False,False,2,4.54
MirrorInterv.c,NO,False,False,False,False,False,2,4.09
Ex03.c,NO,False,False,False,False,False,2,5.86
MutualRecursion_1a_false-termination.c,NO,True,True,False,False,False,2,7.91
NO_21.c,NO,True,False,False,False,False,2,3.69
GCD.c,NO,True,True,False,False,False,2,3.81
NonTermination4_false-termination.c,NO,True,False,False,False,False,2,3.33
WhileIncrPart.c,NO,True,False,False,False,False,2,3.51
ChenFlurMukhopadhyay-SAS2012-Ex2.15_false-termination.c,NO,True,False,False,False,False,2,3.18
Bangalore_false-termination.c,NO,True,False,False,False,False,2,9.08
s3_srvr_14_false-unreach-call.cil.c,NO,True,False,False,False,False,2,21.55
NarrowKonv.c,NO,True,True,False,False,False,2,3.2
transmitter.06_false-unreach-call_false-termination.cil.c,NO,True,False,False,False,False,2,4.8
AlternKonv.c,NO,True,True,False,False,False,2,6.01
pc_sfifo_1_false-unreach-call_false-termination.cil.c,NO,True,False,False,False,False,2,6.41
AlternDivWidening.c,NO,True,True,False,False,False,2,4.64
ComplInterv3.c,NO,False,False,False,False,False,2,3.29
pals_lcr-var-start-time.3_false-unreach-call.1.ufo.BOUNDED-6.pals.c,NO,True,True,False,False,False,2,3.83
AlternDiv.c,NO,False,False,False,False,False,2,4.89
NonTermination1_false-termination.c,NO,True,False,False,False,False,2,4.22
NonTerminationSimple9_false-termination.c,NO,True,False,False,False,False,2,3.52
ComplxStruc.c,NO,True,False,False,False,False,2,5.69
WhileTrue.c,NO,True,False,False,False,False,2,2.63
id2_b2_o3_true-unreach-call.c,NO,True,True,False,False,False,2,7.19
