file,SVMRresult,svmr_statuses,result_2ls,2ls_time,irank_result,irank_time,cpalasso25_result,cpalasso25_time,cpageneral25_result,cpageneral25_time,cpalasso260122result,cpalasso260122time,cpageneral260122result,cpageneral260122time,AProVEonline24,Ultimate-online,AProVEonline25,MuVal-online,Ultimate260122_result,Ultimate260122_time_taken,ET+CPAlasso25,loop_type,loops_count,loops_depth,loop_condition_variables_count,has_break,loop_condition_always_true,initial_sat_condition,array_operator,pointer_operator,lines,language,program_type,recur_type,SVMR_is_term,CPA_is_term,Combo_is_term
Gothenburg_v2_true-termination.c,Unknown,Unknown,Terminate,0.27,Terminate,2.499520063,Terminate,3.27,Terminate,3.72,Terminate,1.54,Terminate,1.55,timeout,Terminate,timeout,Terminate,Unknown,8.62,Terminate,Linear,1,1,2,False,False,False,False,True,25,C,loop,,False,True,True
PodelskiRybalchenko-VMCAI2004-Ex1_true-termination.c,failed,Failed,Unknown,4.26,Terminate,3.321290493,Terminate,3.24,Terminate,3.83,Terminate,1.54,Nonterminate,1.28,Terminate,Terminate,Terminate,Terminate,Terminate,4.47,Terminate,Linear,1,1,2,False,False,True,False,False,32,C,loop,,False,True,True
svcomp_b.09-no-inv_assume.c,failed,Failed,Unknown,5.88,Unknown,8.018001556,Terminate,2.81,Terminate,3.55,Terminate,1.52,Terminate,1.55,Terminate,Terminate,Terminate,Terminate,Terminate,5.22,Terminate,Linear,1,1,1,False,False,True,False,False,23,C,loop,,False,True,True
svcomp_java_Nested-alloca.c,Terminate,TERMINATE,Failed,0.24,Failed,0.463532209,Unknown,4.48,Unknown,4.75,Unknown,2.4,Unknown,284.02,Terminate,timeout,Terminate,Terminate,Terminate,17.38,Terminate,Nested,2,2,2,False,False,True,False,True,16,C,loop,,True,False,True
PastaB6.c,Terminate,TERMINATE,Terminate,0.15,Terminate,1.665953636,Terminate,2.89,Terminate,3.37,Terminate,1.41,Terminate,1.47,Terminate,Terminate,Terminate,Terminate,Terminate,3.68,Terminate,Linear,1,1,2,False,False,True,False,True,17,C,loop,,True,True,True
svcomp_a.06.c,failed,Failed,Failed,300.11,Terminate,1.411432266,Terminate,2.3,Terminate,3.48,Terminate,1.47,Terminate,1.51,Terminate,Terminate,Terminate,Terminate,Terminate,3.84,Terminate,Linear,1,1,3,False,False,True,False,False,16,C,loop,,False,True,True
svcomp_KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-alloca.c,Terminate,TERMINATE,Failed,0.24,Failed,0.485980511,Unknown,3.25,Unknown,3.38,Unknown,1.52,Unknown,293.51,timeout,Terminate,timeout,Terminate,Terminate,6.38,Terminate,Linear,1,1,1,False,False,True,False,True,22,C,loop,,True,False,True
AliasDarteFeautrierGonnord-SAS2010-Fig2a_true-termination.c,Unknown,Unknown,Terminate,0.3,Terminate,3.328688145,Terminate,3.73,Terminate,4.74,Terminate,1.78,Terminate,2.1,Terminate,Terminate,Terminate,Terminate,Terminate,5.06,Terminate,Nested,2,2,3,False,False,True,False,True,22,C,loop,,False,True,True
PastaA5.c,Terminate,TERMINATE,Unknown,0.25,Terminate,1.00104022,Terminate,2.69,Terminate,3.05,Terminate,1.35,Terminate,1.44,Terminate,Terminate,Terminate,Terminate,Terminate,3.71,Terminate,Linear,1,1,2,False,False,True,False,False,16,C,loop,,True,True,True
BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination.c,failed,Failed,Unknown,0.58,Unknown,5.377459526,Terminate,8.34,Terminate,4.44,Terminate,4.22,Terminate,4.14,Terminate,Terminate,Terminate,Terminate,Terminate,5.55,Terminate,Nested,2,2,3,False,False,True,False,False,31,C,loop,,False,True,True
svcomp_cstrpbrk_true-termination.c,Terminate,TERMINATE,Unknown,0.59,Failed,0.344676256,Unknown,3.14,Unknown,3.24,Unknown,1.87,Unknown,265.02,Terminate,Unknown,Terminate,timeout,Unknown,11.1,Terminate,Nested,2,2,3,False,False,True,True,True,45,C,loop,,True,False,True
PastaB1.c,Terminate,TERMINATE,Terminate,0.13,Terminate,1.380345106,Terminate,2.91,Terminate,3.33,Terminate,1.35,Terminate,1.45,Terminate,Terminate,Terminate,Terminate,Terminate,3.82,Terminate,Linear,1,1,2,False,False,True,False,False,16,C,loop,,True,True,True
svcomp_a.10.c,Unknown,Unknown,Terminate,0.2,Terminate,9.780079842,Terminate,3.22,Terminate,4.14,Terminate,1.61,Terminate,1.66,Terminate,Terminate,timeout,Terminate,Terminate,4.84,Terminate,Linear,1,1,2,False,False,True,False,False,19,C,loop,,False,True,True
PastaB14.c,Unknown,Unknown,Terminate,0.41,Terminate,2.30221653,Terminate,3.36,Terminate,4.03,Terminate,1.58,Terminate,1.99,Terminate,Terminate,Terminate,Terminate,Terminate,3.78,Terminate,Nested,2,2,2,False,False,True,False,True,19,C,loop,,False,True,True
NoriSharma-FSE2013-Fig8_true-termination.c,failed,Failed,Unknown,6.44,Terminate,2.986873627,Terminate,4.39,Unknown,269.47,Terminate,2.25,Terminate,2.68,Terminate,Terminate,Terminate,Terminate,Terminate,4.26,Terminate,Linear,1,1,2,False,False,True,False,False,33,C,loop,,False,True,True
AliasDarteFeautrierGonnord-SAS2010-terminate_true-termination.c,failed,Failed,Terminate,0.42,Terminate,1.362347126,Terminate,3.41,Terminate,3.79,Terminate,1.57,Terminate,1.65,Terminate,Terminate,Terminate,Terminate,Terminate,3.92,Terminate,Linear,1,1,3,False,False,True,False,True,23,C,loop,,False,True,True
svcomp_b.11.c,failed,Failed,Terminate,0.27,Terminate,3.354673624,Terminate,3.24,Terminate,3.9,Terminate,1.58,Terminate,1.72,Terminate,Terminate,timeout,Terminate,Terminate,4.07,Terminate,Linear,1,1,2,False,False,True,False,False,23,C,loop,,False,True,True
nondet_ll_traverse-ptrdiff.c,Terminate,TERMINATE,Unknown,1.15,Failed,0.343068838,Unknown,4.4,Unknown,4.7,Unknown,1.93,Unknown,277.59,Terminate,Unknown,Terminate,Failed,Unknown,3.1,Terminate,Multiple,2,1,3,False,False,True,False,True,43,C,loop,,True,False,True
PastaB17.c,Terminate,TERMINATE,Terminate,0.32,Terminate,2.484492064,Terminate,2.5,Terminate,3.34,Terminate,1.52,Terminate,1.62,Terminate,Terminate,Terminate,Terminate,Terminate,4.1,Terminate,Nested,2,2,3,False,False,True,False,False,21,C,loop,,True,True,True
ChenFlurMukhopadhyay-SAS2012-Ex2.21_true-termination.c,Terminate,TERMINATE,Terminate,0.23,Terminate,1.676303625,Terminate,3.03,Terminate,3.54,Terminate,1.48,Terminate,1.52,Terminate,Terminate,Terminate,Terminate,Terminate,3.87,Terminate,Linear,1,1,1,False,False,True,False,False,31,C,loop,,True,True,True
Parallel_true-termination.c,failed,Failed,Terminate,0.17,Terminate,1.888111353,Terminate,2.42,Terminate,2.95,Terminate,1.5,Terminate,1.56,Terminate,Terminate,Terminate,Terminate,Terminate,3.8,Terminate,Linear,1,1,0,True,True,True,False,False,30,C,loop,,False,True,True
PastaA6.c,Terminate,TERMINATE,Unknown,6.8,Terminate,1.904946804,Terminate,2.92,Terminate,3.98,Terminate,1.37,Terminate,1.49,Terminate,Terminate,Terminate,Terminate,Terminate,3.8,Terminate,Linear,1,1,3,False,False,True,False,False,19,C,loop,,True,True,True
ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c,Unknown,Unknown,Unknown,1.9,Terminate,2.070313215,Terminate,2.33,Terminate,2.87,Terminate,1.44,Terminate,1.56,Terminate,Terminate,Terminate,Terminate,Terminate,3.95,Terminate,Linear,1,1,2,False,False,True,False,False,30,C,loop,,False,True,True
svcomp_cstrcspn_true-termination.c,Terminate,TERMINATE,Unknown,0.45,Failed,0.472830057,Unknown,3.36,Unknown,3.53,Unknown,1.85,Unknown,264.24,Terminate,Unknown,Terminate,timeout,Unknown,12.08,Terminate,Nested,2,2,3,False,False,True,True,True,43,C,loop,,True,False,True
Toulouse-BranchesToLoop_true-termination.c,Unknown,Unknown,Unknown,0.29,Unknown,5.201467037,Terminate,2.82,Unknown,288.57,Terminate,1.72,Terminate,1.76,Terminate,Terminate,Terminate,Terminate,Terminate,4.1,Terminate,Linear,1,1,2,False,False,True,False,True,25,C,loop,,False,True,True
PastaC1.c,Unknown,Unknown,Unknown,0.29,Terminate,1.453138113,Terminate,3.26,Terminate,3.73,Terminate,1.55,Terminate,1.63,Terminate,Terminate,Terminate,Terminate,Terminate,4.97,Terminate,Nested,2,2,2,False,False,True,False,True,19,C,loop,,False,True,True
svcomp_b.16.c,failed,Failed,Terminate,0.29,Terminate,2.75505805,Terminate,2.57,Terminate,3.05,Terminate,1.54,Terminate,1.97,Terminate,Terminate,Terminate,Terminate,Terminate,3.86,Terminate,Nested,2,2,2,False,False,True,False,False,19,C,loop,,False,True,True
svcomp_twisted.c,Terminate,TERMINATE,Unknown,1.25,Terminate,9.008149385,Failed,3.12,Failed,4.46,Unknown,1.73,Unknown,267.93,Terminate,Terminate,Terminate,Terminate,Terminate,4.37,Terminate,Multiple,2,1,4,False,False,True,False,False,25,C,loop,,True,False,True
genady_true-termination.c,Unknown,Unknown,Terminate,0.29,Terminate,0.762753248,Terminate,4.46,Terminate,4.9,Terminate,2.05,Terminate,2.16,Terminate,Terminate,Terminate,Terminate,Terminate,4.42,Terminate,Linear,1,1,2,False,False,True,False,False,14,C,loop,,False,True,True
svcomp_CookSeeZuleger-2013TACAS-Fig7b_true-alloca.c,Terminate,TERMINATE,Failed,0.24,Failed,0.345482349,Unknown,3.62,Unknown,3.72,Unknown,1.74,Nonterminate,1.5,Terminate,timeout,Terminate,timeout,Terminate,10.92,Terminate,Linear,1,1,3,False,False,True,False,True,21,C,loop,,True,False,True
ChenFlurMukhopadhyay-SAS2012-Ex2.19_true-termination.c,failed,Failed,Unknown,0.56,Terminate,1.730714798,Terminate,3.29,Terminate,3.5,Terminate,1.53,Terminate,1.65,Terminate,Terminate,Terminate,Terminate,Terminate,3.79,Terminate,Linear,1,1,2,False,False,True,False,True,31,C,loop,,False,True,True
svcomp_b.10.c,Unknown,Unknown,Unknown,0.46,Terminate,3.192674398,Terminate,3.14,Terminate,4.04,Terminate,1.66,Terminate,1.7,Terminate,Terminate,Terminate,Terminate,Terminate,4.04,Terminate,Linear,1,1,2,False,False,True,False,False,23,C,loop,,False,True,True
PodelskiRybalchenko-TACAS2011-Fig4_true-termination.c,Unknown,Unknown,Terminate,0.17,Terminate,8.927428722,Terminate,2.99,Terminate,3.25,Terminate,1.68,Terminate,1.72,Terminate,Terminate,Terminate,Terminate,Terminate,4.25,Terminate,Linear,1,1,2,False,False,True,False,True,23,C,loop,,False,True,True
svcomp_array01_alloca.c,Terminate,TERMINATE,Failed,0.25,Failed,0.33958602,Unknown,3.08,Unknown,3.4,Unknown,1.52,Unknown,267.76,Terminate,Unknown,Terminate,Terminate,Terminate,4.54,Terminate,Nested,2,2,3,False,False,True,True,True,25,C,loop,,True,False,True
svcomp_a.08.c,failed,Failed,Terminate,0.24,Terminate,1.697912931,Terminate,3.0,Terminate,3.58,Terminate,1.42,Terminate,1.52,Terminate,Terminate,Terminate,Terminate,Terminate,3.8,Terminate,Linear,1,1,2,False,False,True,False,False,16,C,loop,,False,True,True
WhileFalse_true-termination.c,failed,Failed,Unknown,0.09,Terminate,0.38523674,Terminate,1.68,Terminate,1.68,Terminate,1.06,Terminate,1.16,Terminate,Terminate,Terminate,Terminate,Terminate,3.47,Terminate,Linear,1,1,0,False,False,False,False,False,15,C,loop,,False,True,True
svcomp_java_Continue1.c,Unknown,Unknown,Terminate,0.16,Terminate,0.887609005,Terminate,6.06,Terminate,5.93,Terminate,3.38,Terminate,1.31,Terminate,Terminate,Terminate,Terminate,Terminate,3.94,Terminate,Linear,1,1,1,False,False,True,False,False,10,C,loop,,False,True,True
aviad_true-termination.c,failed,Failed,Terminate,0.48,Terminate,2.32350421,Terminate,4.62,Terminate,3.01,Terminate,2.46,Terminate,2.87,Terminate,Terminate,Terminate,Terminate,Terminate,3.93,Terminate,Linear,1,1,1,False,False,True,False,False,25,C,loop,,False,True,True
2Nested_true-termination.c,Unknown,Unknown,Unknown,0.56,Terminate,1.542494774,Terminate,3.38,Terminate,4.19,Terminate,1.59,Terminate,1.79,Terminate,Terminate,Terminate,Terminate,Terminate,3.92,Terminate,Linear,1,1,1,False,False,True,False,False,24,C,loop,,False,True,True
AliasDarteFeautrierGonnord-SAS2010-random2d_true-termination.c,failed,Failed,Terminate,0.31,Terminate,41.80069423,Terminate,3.54,Terminate,3.62,Terminate,1.66,Terminate,1.68,Terminate,Terminate,Terminate,Terminate,Terminate,3.83,Terminate,Linear,1,1,2,False,False,True,False,True,35,C,loop,,False,True,True
PodelskiRybalchenko-TACAS2011-Fig2_true-termination.c,failed,Failed,Terminate,0.2,Terminate,2.206729889,Terminate,2.5,Terminate,2.9,Terminate,1.5,Terminate,1.63,Terminate,Terminate,Terminate,Terminate,Terminate,4.63,Terminate,Nested,2,2,2,False,False,True,False,False,25,C,loop,,False,True,True
cdaudio_simpl1_false-unreach-call_true-termination.cil.c,failed,Failed,Unknown,1.31,Terminate,0.745084524,Terminate,3.04,Terminate,3.21,Terminate,1.83,Terminate,2.13,timeout,Unknown,timeout,Terminate,Terminate,5.77,Terminate,Linear,1,1,0,False,True,True,False,True,2948,C,loop,,False,True,True
LeikeHeizmann-TACAS2014-Ex1_true-termination.c,Terminate,TERMINATE,Terminate,0.12,Terminate,1.450192213,Terminate,2.49,Terminate,2.95,Terminate,1.37,Terminate,1.45,Terminate,Terminate,Terminate,Terminate,Terminate,3.74,Terminate,Linear,1,1,1,False,False,True,False,False,25,C,loop,,True,True,True
LeikeHeizmann-TACAS2014-Ex9_true-termination.c,failed,Failed,Terminate,0.22,Terminate,2.643092632,Terminate,3.31,Terminate,4.01,Terminate,1.56,Terminate,1.59,Terminate,Terminate,Terminate,Terminate,Terminate,3.85,Terminate,Linear,1,1,2,True,False,True,False,True,26,C,loop,,False,True,True
svcomp_b.15.c,Unknown,Unknown,Terminate,0.52,Terminate,2.267091751,Terminate,3.1,Terminate,4.0,Terminate,1.68,Terminate,2.02,Terminate,Terminate,Terminate,Terminate,Terminate,3.89,Terminate,Nested,2,2,3,False,False,True,False,True,18,C,loop,,False,True,True
BradleyMannaSipma-ICALP2005-Fig1_true-termination.c,Unknown,Unknown,Unknown,0.54,Terminate,17.78124428,Terminate,5.55,Terminate,17.4,Terminate,2.59,Terminate,3.07,Terminate,Terminate,timeout,Terminate,Terminate,4.2,Terminate,Linear,1,1,2,False,False,True,False,True,35,C,loop,,False,True,True
svcomp_b.01.c,Unknown,Unknown,Terminate,0.15,Terminate,1.50586462,Terminate,2.94,Terminate,3.46,Terminate,1.39,Terminate,1.5,Terminate,Terminate,Terminate,Terminate,Terminate,3.83,Terminate,Linear,1,1,2,False,False,True,False,False,15,C,loop,,False,True,True
svcomp_b.09_assume.c,Unknown,Unknown,Terminate,0.22,Terminate,4.537672281,Terminate,2.39,Terminate,3.67,Terminate,1.52,Terminate,1.61,Terminate,Terminate,Terminate,Terminate,Terminate,4.07,Terminate,Linear,1,1,1,False,False,True,False,False,27,C,loop,,False,True,True
PodelskiRybalchenko-LICS2004-Fig1_true-termination.c,Terminate,TERMINATE,Unknown,0.17,Terminate,1.421187878,Terminate,3.34,Terminate,3.88,Terminate,1.57,Terminate,1.62,Terminate,Terminate,Terminate,Terminate,Terminate,4.5,Terminate,Nested,2,2,2,False,False,True,False,True,25,C,loop,,True,True,True
AliasDarteFeautrierGonnord-SAS2010-speedpldi4_true-termination.c,Terminate,TERMINATE,Terminate,0.12,Terminate,1.835783243,Unknown,2.94,Unknown,3.1,Unknown,1.4,Unknown,297.17,Terminate,Terminate,Terminate,Terminate,Terminate,4.24,Terminate,Linear,1,1,1,False,False,True,False,True,25,C,loop,,True,False,True
LeikeHeizmann-WST2014-Ex9_true-termination.c,Terminate,TERMINATE,Terminate,0.14,Terminate,1.314096928,Unknown,6.78,Unknown,7.2,Unknown,3.01,Unknown,289.87,Terminate,Terminate,Terminate,Terminate,Terminate,3.78,Terminate,Linear,1,1,1,False,False,True,False,False,17,C,loop,,True,False,True
LeikeHeizmann-TACAS2014-Ex8_true-termination.c,Terminate,TERMINATE,Unknown,0.46,Terminate,2.61330843,Unknown,2.54,Unknown,3.03,Unknown,1.51,Unknown,265.22,Terminate,Terminate,Terminate,Terminate,Terminate,4.4,Terminate,Linear,1,1,1,False,False,True,False,False,27,C,loop,,True,False,True
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.c,failed,Failed,Unknown,0.49,Failed,300.0,Unknown,288.24,Terminate,6.73,Unknown,295.46,Unknown,132.85,Terminate,Terminate,timeout,timeout,Terminate,4.42,Unknown,Linear,1,1,4,False,False,True,False,True,36,C,loop,,False,True,True
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron1_true-termination.c,failed,Failed,Unknown,0.45,Terminate,237.4918015,Terminate,3.58,Terminate,4.24,Terminate,1.88,Terminate,2.21,Terminate,Terminate,Terminate,Terminate,Terminate,4.1,Terminate,Linear,1,1,4,False,False,True,False,True,30,C,loop,,False,True,True
AliasDarteFeautrierGonnord-SAS2010-Fig1_true-termination.c,failed,Failed,Unknown,0.57,Terminate,12.76794291,Terminate,5.92,Terminate,7.64,Terminate,2.67,Terminate,2.64,Terminate,Terminate,Terminate,timeout,Terminate,6.38,Terminate,Nested,2,2,4,False,False,True,False,True,23,C,loop,,False,True,True
svcomp_b.02.c,Unknown,Unknown,Terminate,0.27,Terminate,1.183323383,Terminate,3.08,Terminate,3.49,Terminate,1.47,Terminate,1.54,Terminate,Terminate,Terminate,Terminate,Terminate,3.86,Terminate,Linear,1,1,2,False,False,True,False,False,16,C,loop,,False,True,True
Gothenburg_true-termination.c,failed,Failed,Unknown,0.83,Terminate,2.71927762,Terminate,2.75,Terminate,3.41,Terminate,1.76,Terminate,1.78,Terminate,Terminate,Terminate,Terminate,Terminate,4.92,Terminate,Linear,1,1,2,False,False,True,False,False,26,C,loop,,False,True,True
GulavaniGulwani-CAV2008-Fig1c_true-termination.c,Unknown,Unknown,Terminate,0.15,Terminate,1.211231709,Terminate,2.86,Terminate,3.53,Terminate,1.55,Terminate,1.58,Terminate,Terminate,Terminate,Terminate,Terminate,3.8,Terminate,Linear,1,1,2,False,False,True,False,False,23,C,loop,,False,True,True
ChenFlurMukhopadhyay-SAS2012-Ex2.08_true-termination.c,Terminate,TERMINATE,Unknown,0.63,Terminate,1.166841745,Unknown,2.82,Unknown,3.97,Unknown,1.82,Unknown,269.36,Terminate,Terminate,Terminate,Terminate,Terminate,3.8,Terminate,Linear,1,1,1,False,False,True,False,True,28,C,loop,,True,False,True
desc_ll_search_existing.c,Terminate,TERMINATE,Unknown,0.94,Failed,0.477369785,Unknown,5.6,Unknown,5.18,Unknown,2.87,Unknown,283.68,Terminate,timeout,Terminate,timeout,Unknown,20.46,Terminate,Multiple,2,1,5,False,False,True,False,True,39,C,loop,,True,False,True
PastaC7.c,failed,Failed,Unknown,1.48,Terminate,1.987335443,Terminate,2.26,Terminate,2.88,Terminate,1.52,Terminate,1.6,Terminate,Terminate,Terminate,Terminate,Terminate,3.97,Terminate,Linear,1,1,3,False,False,True,False,True,21,C,loop,,False,True,True
ChenFlurMukhopadhyay-SAS2012-Fig1_true-termination.c,failed,Failed,Terminate,0.96,Terminate,1.646982908,Terminate,3.64,Terminate,4.43,Terminate,1.97,Terminate,1.92,Terminate,Terminate,Terminate,Terminate,Terminate,4.1,Terminate,Linear,1,1,1,False,False,True,False,False,25,C,loop,,False,True,True
Avery-FLOPS2006-Table1_true-termination.c,Terminate,TERMINATE,Terminate,0.43,Terminate,2.445770264,Terminate,5.83,TIMEOUT,300.04,Terminate,2.76,Terminate,2.5,Terminate,Terminate,Terminate,Terminate,Terminate,4.03,Terminate,Multiple,2,1,2,False,False,True,False,False,35,C,loop,,True,True,True
svcomp_java_LogBuiltIn-alloca.c,Terminate,TERMINATE,Failed,0.24,Failed,0.466133595,Unknown,5.05,Unknown,5.11,Unknown,2.47,Unknown,288.88,Terminate,Terminate,Terminate,Terminate,Terminate,3.99,Terminate,Linear,1,1,1,False,False,True,False,True,20,C,loop,,True,False,True
McCarthyIterative.c,Unknown,Unknown,Terminate,0.14,Terminate,2.096891165,Terminate,8.78,Unknown,274.34,Terminate,5.44,Terminate,5.28,Terminate,timeout,Terminate,timeout,Terminate,5.95,Terminate,Linear,1,1,1,False,False,True,False,False,22,C,loop,,False,True,True
svcomp_b.02-alloca.c,Terminate,TERMINATE,Failed,0.23,Failed,0.336876392,Unknown,3.85,Unknown,4.06,Unknown,1.77,Unknown,291.82,Terminate,Terminate,Terminate,Terminate,Terminate,4.16,Terminate,Linear,1,1,2,False,False,True,False,True,23,C,loop,,True,False,True
Thun_true-termination.c,failed,Failed,Unknown,0.54,Terminate,1.216762066,Terminate,3.17,Terminate,3.61,Terminate,1.47,Terminate,1.5,Terminate,Terminate,Terminate,Terminate,Terminate,3.81,Terminate,Linear,1,1,1,False,False,True,False,True,33,C,loop,,False,True,True
DivMinus2.c,failed,Failed,Unknown,1.46,Terminate,19.73166084,Terminate,3.79,Terminate,4.53,Terminate,1.75,Terminate,2.06,Terminate,Terminate,Terminate,Terminate,Terminate,5.34,Terminate,Nested,2,2,3,False,False,True,False,True,29,C,loop,,False,True,True
TelAviv-Amir-Minimum_true-termination.c,Unknown,Unknown,Unknown,1.58,Failed,22.41409254,Terminate,2.89,Terminate,3.72,Terminate,1.78,Terminate,1.82,timeout,Terminate,timeout,Terminate,Terminate,6.93,Terminate,Linear,1,1,2,False,False,True,False,True,38,C,loop,,False,True,True
PastaC9.c,Terminate,TERMINATE,Terminate,0.39,Terminate,5.351739407,Terminate,2.92,Terminate,3.62,Terminate,1.62,Terminate,1.65,Terminate,Terminate,Terminate,Terminate,Terminate,4.47,Terminate,Linear,1,1,2,False,False,True,False,True,24,C,loop,,True,True,True
ChenFlurMukhopadhyay-SAS2012-Ex2.18_true-termination.c,Unknown,Unknown,Unknown,2.09,Terminate,1.733024597,Terminate,2.77,Terminate,3.26,Terminate,1.49,Terminate,1.52,Terminate,Terminate,Terminate,Terminate,Terminate,3.83,Terminate,Linear,1,1,1,False,False,True,False,True,31,C,loop,,False,True,True
svcomp_c.08.c,Unknown,Unknown,Terminate,0.37,Terminate,1.888632059,Terminate,3.51,Terminate,3.84,Terminate,1.63,Terminate,2.0,Terminate,Terminate,Terminate,Terminate,Terminate,4.2,Terminate,Nested,2,2,2,False,False,True,False,False,19,C,loop,,False,True,True
PastaC3.c,Terminate,TERMINATE,Terminate,0.24,Terminate,2.222445488,Terminate,3.74,Terminate,4.29,Terminate,1.78,Terminate,2.11,Terminate,Terminate,Terminate,Terminate,Terminate,4.34,Terminate,Linear,1,1,2,False,False,True,False,False,22,C,loop,,True,True,True
svcomp_c.07-alloca.c,Terminate,TERMINATE,Failed,0.24,Failed,0.465566158,Unknown,8.1,Unknown,8.38,Unknown,3.83,Nonterminate,1.49,Terminate,Terminate,Terminate,timeout,Terminate,4.6,Terminate,Linear,1,1,1,False,False,True,False,True,29,C,loop,,True,False,True
svcomp_flag.c,Unknown,Unknown,Terminate,0.33,Terminate,5.301789999,Unknown,9.23,Terminate,4.67,Unknown,4.68,Unknown,267.2,Terminate,Terminate,Terminate,Terminate,Terminate,5.82,Unknown,Linear,1,1,1,False,False,True,False,False,16,C,loop,,False,True,True
AliasDarteFeautrierGonnord-SAS2010-while2_true-termination.c,failed,Failed,Terminate,0.22,Terminate,1.846493959,Terminate,3.54,Terminate,4.02,Terminate,1.64,Terminate,2.02,Terminate,Terminate,Terminate,Terminate,Terminate,4.41,Terminate,Nested,2,2,2,False,False,True,False,False,22,C,loop,,False,True,True
ChenFlurMukhopadhyay-SAS2012-Ex3.01_true-termination.c,Terminate,TERMINATE,Terminate,0.17,Terminate,1.213907957,Unknown,3.48,Unknown,5.57,Unknown,1.64,Unknown,269.98,Terminate,Terminate,Terminate,Terminate,Terminate,3.81,Terminate,Linear,1,1,2,False,False,True,False,False,29,C,loop,,True,False,True
svcomp_a.05.c,Terminate,TERMINATE,Unknown,6.86,Terminate,1.109806538,Terminate,2.95,Terminate,3.52,Terminate,1.45,Terminate,1.51,Terminate,Terminate,Terminate,Terminate,Terminate,3.81,Terminate,Linear,1,1,2,False,False,True,False,False,15,C,loop,,True,True,True
Log.c,Unknown,Unknown,Terminate,0.54,Terminate,2.274074793,Terminate,3.62,Terminate,4.27,Terminate,1.7,Terminate,2.03,Terminate,Terminate,Terminate,Terminate,Terminate,4.34,Terminate,Nested,2,2,2,False,False,True,False,False,28,C,loop,,False,True,True
PastaA10.c,Terminate,TERMINATE,Terminate,0.23,Terminate,6.618270397,Terminate,2.81,Terminate,3.59,Terminate,1.58,Terminate,1.59,Terminate,Terminate,Terminate,Terminate,Terminate,4.76,Terminate,Linear,1,1,2,False,False,True,False,False,20,C,loop,,True,True,True
McCarthy91_Iteration_true-termination.c,Unknown,Unknown,Terminate,0.16,Terminate,1.933270931,Terminate,8.92,Terminate,4.21,Terminate,5.16,Terminate,5.11,Terminate,Terminate,Terminate,Terminate,Terminate,7.47,Terminate,Linear,1,1,1,False,False,True,False,False,24,C,loop,,False,True,True
LogAG.c,Terminate,TERMINATE,Unknown,1.78,Terminate,2.088848352,Terminate,3.42,Terminate,4.2,Terminate,1.61,Terminate,1.99,Terminate,Terminate,Terminate,Terminate,Terminate,4.65,Terminate,Nested,2,2,2,False,False,True,False,False,29,C,loop,,True,True,True
CookSeeZuleger-TACAS2013-Fig7a_true-termination.c,Unknown,Unknown,Terminate,0.26,Terminate,15.82887411,Terminate,3.42,Terminate,3.7,Terminate,1.98,Terminate,2.3,Terminate,Terminate,Terminate,Terminate,Terminate,4.59,Terminate,Linear,1,1,3,False,False,True,False,True,27,C,loop,,False,True,True
IntPath.c,failed,Failed,Unknown,0.12,Unknown,2.176334381,Terminate,2.31,Terminate,2.39,Terminate,1.18,Terminate,1.21,Terminate,Terminate,Terminate,Terminate,Terminate,3.57,Terminate,Linear,1,1,2,False,False,True,False,False,21,C,loop,,False,True,True
CookSeeZuleger-TACAS2013-Fig1_true-termination.c,Unknown,Unknown,Terminate,0.14,Terminate,8.679799557,Terminate,3.55,Terminate,4.48,Terminate,1.68,Terminate,1.78,Terminate,Terminate,Terminate,Terminate,Terminate,4.43,Terminate,Linear,1,1,2,False,False,True,False,True,23,C,loop,,False,True,True
PastaA1.c,Unknown,Unknown,Terminate,0.26,Terminate,1.281229734,Terminate,3.11,Terminate,3.6,Terminate,1.56,Terminate,1.63,Terminate,Terminate,Terminate,Terminate,Terminate,4.48,Terminate,Nested,2,2,2,False,False,True,False,False,19,C,loop,,False,True,True
GulavaniGulwani-CAV2008-Fig1b_true-termination.c,failed,Failed,Terminate,0.32,Terminate,2.751409292,Terminate,3.41,Unknown,267.34,Terminate,1.55,Terminate,1.62,Terminate,Terminate,Terminate,Terminate,Terminate,4.05,Terminate,Multiple,2,1,3,False,False,True,False,False,28,C,loop,,False,True,True
ChenFlurMukhopadhyay-SAS2012-Ex2.07_true-termination.c,Terminate,TERMINATE,Unknown,0.5,Terminate,1.236247063,Unknown,4.68,Unknown,4.41,Unknown,2.4,Unknown,262.53,Terminate,Terminate,Terminate,Terminate,Terminate,3.81,Terminate,Linear,1,1,2,False,False,True,False,True,28,C,loop,,True,False,True
svcomp_c.01-no-inv.c,Unknown,Unknown,Unknown,0.93,Unknown,5.683444262,Terminate,2.95,Terminate,3.51,Terminate,1.66,Terminate,1.98,Terminate,Terminate,Terminate,Terminate,Terminate,4.8,Terminate,Nested,2,2,2,False,False,True,False,True,19,C,loop,,False,True,True
